"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"mark",201278241,,"verb.contact",35,"v","nock#1(nock%2:35:00::),score#2(score%2:35:00::),mark#9(mark%2:35:01::)","make small marks into the surface of","score the clay before firing it","nock,score,mark",9,70,"verb group",201553515,"verb.contact",35,"v","pock#1(pock%2:35:00::),scar#1(scar%2:35:00::),pit#2(pit%2:35:00::),mark#8(mark%2:35:02::)","mark with a scar","The skin disease scarred his face permanently","pock,scar,pit,mark"
"spill",202073148,1,"verb.motion",38,"v","spill#2(spill%2:38:00::),run out#5(run_out%2:38:00::)","flow, run or fall out and become lost","The milk spilled across the floor|The wine spilled onto the table","spill,run out",2,70,"verb group",201544527,"verb.contact",35,"v","slop#1(slop%2:35:00::),splatter#1(splatter%2:35:00::),spill#1(spill%2:35:04::)","cause or allow (a liquid substance) to run or flow from a container","spill the milk|splatter water","slop,splatter,spill"
"catch fire",202765819,1,"verb.weather",43,"v","take fire#1(take_fire%2:43:00::),catch fire#1(catch_fire%2:43:00::),conflagrate#2(conflagrate%2:43:00::),combust#2(combust%2:43:00::),ignite#2(ignite%2:43:01::),erupt#3(erupt%2:43:00::)","start to burn or burst into flames","Marsh gases ignited suddenly|The oily rags combusted spontaneously","take fire,catch fire,conflagrate,combust,ignite,erupt",1,70,"verb group",202767665,"verb.weather",43,"v","combust#1(combust%2:43:02::),burn#5(burn%2:43:02::)","cause to burn or combust","The sun burned off the fog|We combust coal and other fossil fuels","combust,burn"
"reflate",200564224,,"verb.change",30,"v","reflate#2(reflate%2:30:04::)","economics: raise demand, expand the money supply, or raise prices, after a period of deflation","These measures reflated the economy","reflate",2,70,"verb group",200564484,"verb.change",30,"v","reflate#1(reflate%2:30:05::)","economics: experience reflation","The economy reflated after the Fed took extreme measures","reflate"
"dissemble",200839864,1,"verb.communication",32,"v","dissemble#1(dissemble%2:32:00::),pretend#1(pretend%2:32:00::),feign#1(feign%2:32:00::),sham#2(sham%2:32:00::),affect#4(affect%2:32:00::)","make believe with the intent to deceive","He feigned that he was ill|He shammed a headache","dissemble,pretend,feign,sham,affect",1,70,"verb group",200840345,"verb.communication",32,"v","make believe#1(make_believe%2:32:01::),pretend#5(pretend%2:32:01::),make#42(make%2:32:09::)","represent fictitiously, as in a play, or pretend to be or act like","She makes like an actress","make believe,pretend,make"
"urticate",202124512,,"verb.perception",39,"v","nettle#1(nettle%2:39:00::),urticate#2(urticate%2:39:00::)","sting with or as with nettles and cause a stinging pain or sensation","","nettle,urticate",2,70,"verb group",202124709,"verb.perception",39,"v","urticate#1(urticate%2:39:01::)","whip with or as with nettles","","urticate"
"sink",200433883,2,"verb.change",30,"v","fall off#2(fall_off%2:30:00::),slump#3(slump%2:30:00::),sink#7(sink%2:30:00::)","fall heavily or suddenly; decline markedly","The real estate market fell off","fall off,slump,sink",7,70,"verb group",201989137,"verb.motion",38,"v","drop down#1(drop_down%2:38:00::),sink#1(sink%2:38:01::),drop#4(drop%2:38:05::)","fall or descend to a lower place or level","He sank to his knees","drop down,sink,drop"
"sever",201563304,5,"verb.contact",35,"v","sever#1(sever%2:35:01::),break up#10(break_up%2:35:01::)","set or keep apart","sever a relationship","sever,break up",1,70,"verb group",201563051,"verb.contact",35,"v","lop#1(lop%2:35:01::),sever#2(sever%2:35:00::),discerp#2(discerp%2:35:01::)","cut off from a whole","His head was severed from his body|The soul discerped from the body","lop,sever,discerp"
"patronize",200910716,,"verb.communication",32,"v","patronage#2(patronage%2:32:00::),keep going#3(keep_going%2:32:00::),patronise#4(patronise%2:32:00::),patronize#4(patronize%2:32:00::),support#10(support%2:32:02::)","be a regular customer or client of","We patronize this store|Our sponsor kept our art studio going for as long as he could","patronage,keep going,patronise,patronize,support",4,70,"verb group",202689316,"verb.stative",42,"v","keep going#1(keep_going%2:42:02::),run on#2(run_on%2:42:00::)","continue uninterrupted","The party kept going until 4 A.M.|The disease will run on unchecked","keep going,run on"
"withdraw",202432715,,"verb.social",41,"v","adjourn#2(adjourn%2:41:00::),retire#5(retire%2:41:00::),withdraw#7(withdraw%2:41:00::)","break from a meeting or gathering","We adjourned for lunch|The men retired to the library","adjourn,retire,withdraw",7,70,"verb group",200497025,"verb.change",30,"v","sequestrate#1(sequestrate%2:30:01::),seclude#1(seclude%2:30:00::),sequester#4(sequester%2:30:00::),withdraw#6(withdraw%2:30:00::)","keep away from others","He sequestered himself in his study to write a book","sequestrate,seclude,sequester,withdraw"
"encounter",202026285,17,"verb.motion",38,"v","meet#1(meet%2:38:01::),run across#1(run_across%2:38:00::),encounter#1(encounter%2:38:00::),come across#3(come_across%2:38:00::),run into#4(run_into%2:38:01::),see#8(see%2:38:00::)","come together","I'll probably see you at the meeting|How nice to see you again!","meet,run across,encounter,come across,run into,see",1,70,"verb group",202433152,"verb.social",41,"v","foregather#1(foregather%2:41:00::),forgather#1(forgather%2:41:00::),gather#2(gather%2:41:00::),assemble#2(assemble%2:41:00::),meet#5(meet%2:41:00::)","collect in one place","We assembled in the church basement|Let's gather in the dining room","foregather,forgather,gather,assemble,meet"
"fight",202595095,5,"verb.social",41,"v","crusade#1(crusade%2:41:10::),campaign#2(campaign%2:41:10::),agitate#3(agitate%2:41:10::),fight#4(fight%2:41:10::),push#7(push%2:41:10::),press#9(press%2:41:12::)","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for","The liberal party pushed for reforms|She is crusading for women's rights|The Dean is pushing for his favorite candidate","crusade,campaign,agitate,fight,push,press",4,70,"verb group",200978676,"verb.communication",32,"v","advertize#1(advertize%2:32:00::),advertise#2(advertise%2:32:00::),promote#3(promote%2:32:00::),push#3(push%2:32:00::)","make publicity for; try to sell (a product)","The company is heavily advertizing their new laptops|The salesman is aggressively pushing the new computer model","advertize,advertise,promote,push"
"agitate",202595095,,"verb.social",41,"v","crusade#1(crusade%2:41:10::),campaign#2(campaign%2:41:10::),agitate#3(agitate%2:41:10::),fight#4(fight%2:41:10::),push#7(push%2:41:10::),press#9(press%2:41:12::)","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for","The liberal party pushed for reforms|She is crusading for women's rights|The Dean is pushing for his favorite candidate","crusade,campaign,agitate,fight,push,press",3,70,"verb group",200978676,"verb.communication",32,"v","advertize#1(advertize%2:32:00::),advertise#2(advertise%2:32:00::),promote#3(promote%2:32:00::),push#3(push%2:32:00::)","make publicity for; try to sell (a product)","The company is heavily advertizing their new laptops|The salesman is aggressively pushing the new computer model","advertize,advertise,promote,push"
"neck",201428173,,"verb.contact",35,"v","neck#1(neck%2:35:00::),make out#7(make_out%2:35:01::)","kiss, embrace, or fondle with sexual passion","The couple were necking in the back seat of the car","neck,make out",1,70,"verb group",201428417,"verb.contact",35,"v","be intimate#1(be_intimate%2:35:00::),screw#1(screw%2:35:04::),sleep with#1(sleep_with%2:35:00::),sleep together#1(sleep_together%2:35:00::),lie with#1(lie_with%2:35:00::),make love#1(make_love%2:35:00::),have sex#1(have_sex%2:35:00::),roll in the hay#1(roll_in_the_hay%2:35:00::),bonk#1(bonk%2:35:01::),eff#1(eff%2:35:00::),do it#1(do_it%2:35:00::),get it on#1(get_it_on%2:35:00::),get laid#1(get_laid%2:35:00::),fuck#1(fuck%2:35:00::),have a go at it#1(have_a_go_at_it%2:35:00::),have intercourse#1(have_intercourse%2:35:00::),have it away#1(have_it_away%2:35:00::),have it off#1(have_it_off%2:35:00::),hump#2(hump%2:35:00::),jazz#2(jazz%2:35:00::),bed#4(bed%2:35:00::),love#4(love%2:35:00::),bang#5(bang%2:35:04::),make out#6(make_out%2:35:00::),know#8(know%2:35:00::)","have sexual intercourse with","This student sleeps with everyone in her dorm|Adam knew Eve|Were you ever intimate with this man?","be intimate,screw,sleep with,sleep together,lie with,make love,have sex,roll in the hay,bonk,eff,do it,get it on,get laid,fuck,have a go at it,have intercourse,have it away,have it off,hump,jazz,bed,love,bang,make out,know"
"excommunicate",202406635,,"verb.social",41,"v","excommunicate#2(excommunicate%2:41:00::)","oust or exclude from a group or membership by decree","","excommunicate",2,70,"verb group",201032421,"verb.communication",32,"v","excommunicate#1(excommunicate%2:32:00::),unchurch#1(unchurch%2:32:00::),curse#4(curse%2:32:03::)","exclude from a church or a religious community","The gay priest was excommunicated when he married his partner","excommunicate,unchurch,curse"
"virilise",200567711,,"verb.change",30,"v","masculinise#1(masculinise%2:30:00::),virilize#1(virilize%2:30:00::),virilise#1(virilise%2:30:00::),masculinize#2(masculinize%2:30:00::)","produce virilism in or cause to assume masculine characteristics, as through a hormonal imbalance or hormone therapy","the drugs masculinized the teenage girl","masculinise,virilize,virilise,masculinize",1,70,"verb group",200568037,"verb.change",30,"v","masculinize#1(masculinize%2:30:01::)","give a masculine appearance or character to","Fashion designers have masculinized women's looks in the 1990s","masculinize"
"masculinise",200567711,,"verb.change",30,"v","masculinise#1(masculinise%2:30:00::),virilize#1(virilize%2:30:00::),virilise#1(virilise%2:30:00::),masculinize#2(masculinize%2:30:00::)","produce virilism in or cause to assume masculine characteristics, as through a hormonal imbalance or hormone therapy","the drugs masculinized the teenage girl","masculinise,virilize,virilise,masculinize",1,70,"verb group",200568037,"verb.change",30,"v","masculinize#1(masculinize%2:30:01::)","give a masculine appearance or character to","Fashion designers have masculinized women's looks in the 1990s","masculinize"
"powderise",200333255,,"verb.change",30,"v","powderize#1(powderize%2:30:01::),powderise#1(powderise%2:30:01::),pulverise#2(pulverise%2:30:01::),pulverize#3(pulverize%2:30:01::)","become powder or dust","When it was blown up, the building powderized","powderize,powderise,pulverise,pulverize",1,70,"verb group",200332964,"verb.change",30,"v","powder#1(powder%2:30:00::),pulverize#1(pulverize%2:30:00::),powderize#2(powderize%2:30:00::),powderise#2(powderise%2:30:00::),pulverise#3(pulverise%2:30:00::)","make into a powder by breaking up or cause to become dust","pulverize the grains","powder,pulverize,powderize,powderise,pulverise"
"powderize",200333255,,"verb.change",30,"v","powderize#1(powderize%2:30:01::),powderise#1(powderise%2:30:01::),pulverise#2(pulverise%2:30:01::),pulverize#3(pulverize%2:30:01::)","become powder or dust","When it was blown up, the building powderized","powderize,powderise,pulverise,pulverize",1,70,"verb group",200332964,"verb.change",30,"v","powder#1(powder%2:30:00::),pulverize#1(pulverize%2:30:00::),powderize#2(powderize%2:30:00::),powderise#2(powderise%2:30:00::),pulverise#3(pulverise%2:30:00::)","make into a powder by breaking up or cause to become dust","pulverize the grains","powder,pulverize,powderize,powderise,pulverise"
"vascularise",200121905,,"verb.change",30,"v","vascularize#2(vascularize%2:30:00::),vascularise#2(vascularise%2:30:00::)","make vascular","the yolk sac is gradually vascularized","vascularize,vascularise",2,70,"verb group",200582813,"verb.change",30,"v","vascularize#1(vascularize%2:30:01::),vascularise#1(vascularise%2:30:01::)","become vascular and have vessels that circulate fluids","The egg yolk vascularized","vascularize,vascularise"
"leave",200360776,5,"verb.change",30,"v","leave behind#2(leave_behind%2:30:00::),leave#12(leave%2:30:03::)","be survived by after one's death","He left six children|At her death, she left behind her husband and 11 cats","leave behind,leave",12,70,"verb group",202233218,"verb.possession",40,"v","bequeath#1(bequeath%2:40:00::),will#3(will%2:40:00::),leave#10(leave%2:40:01::)","leave or give by will after one's death","My aunt bequeathed me all her jewelry|My grandfather left me his entire estate","bequeath,will,leave"
"pass on",202300495,3,"verb.possession",40,"v","impart#1(impart%2:40:00::),pass on#2(pass_on%2:40:03::),give#12(give%2:40:09::),leave#13(leave%2:40:02::)","transmit (knowledge or skills)","give a secret to the Russians|impart a new skill to the students|leave your name and address here","impart,pass on,give,leave",2,70,"verb group",202233218,"verb.possession",40,"v","bequeath#1(bequeath%2:40:00::),will#3(will%2:40:00::),leave#10(leave%2:40:01::)","leave or give by will after one's death","My aunt bequeathed me all her jewelry|My grandfather left me his entire estate","bequeath,will,leave"
"defecate",200073791,1,"verb.body",29,"v","ca-ca#1(ca-ca%2:29:00::),crap#1(crap%2:29:00::),defecate#1(defecate%2:29:00::),take a crap#1(take_a_crap%2:29:00::),take a shit#1(take_a_shit%2:29:00::),shit#2(shit%2:29:00::),stool#4(stool%2:29:00::),make#29(make%2:29:00::)","have a bowel movement","The dog had made in the flower beds","ca-ca,crap,defecate,take a crap,take a shit,shit,stool,make",1,70,"verb group",200071765,"verb.body",29,"v","make water#1(make_water%2:29:00::),wee-wee#1(wee-wee%2:29:00::),wee#1(wee%2:29:00::),spend a penny#1(spend_a_penny%2:29:00::),micturate#1(micturate%2:29:00::),pass water#1(pass_water%2:29:00::),pee#1(pee%2:29:00::),pee-pee#1(pee-pee%2:29:00::),relieve oneself#1(relieve_oneself%2:29:00::),piss#1(piss%2:29:00::),take a leak#1(take_a_leak%2:29:00::),piddle#2(piddle%2:29:00::),urinate#2(urinate%2:29:00::),puddle#9(puddle%2:29:00::),make#49(make%2:29:01::)","eliminate urine","Again, the cat had made on the expensive rug","make water,wee-wee,wee,spend a penny,micturate,pass water,pee,pee-pee,relieve oneself,piss,take a leak,piddle,urinate,puddle,make"
"accomplish",201643935,29,"verb.creation",36,"v","accomplish#1(accomplish%2:36:00::),carry through#1(carry_through%2:36:00::),fulfil#1(fulfil%2:36:00::),carry out#1(carry_out%2:36:00::),fulfill#1(fulfill%2:36:00::),action#2(action%2:36:00::),execute#3(execute%2:36:00::)","put in effect","carry out a task|execute the decision of the people|He actioned the operation","accomplish,carry through,fulfil,carry out,fulfill,action,execute",1,70,"verb group",200487040,"verb.change",30,"v","follow up#1(follow_up%2:30:00::),go through with#1(go_through_with%2:30:00::),follow out#1(follow_out%2:30:00::),put through#1(put_through%2:30:00::),carry out#2(carry_out%2:30:00::),follow through#2(follow_through%2:30:00::),implement#3(implement%2:30:00::)","pursue to a conclusion or bring to a successful issue","Did he go through with the treatment?|He implemented a new economic plan|She followed up his recommendations with a written proposal","follow up,go through with,follow out,put through,carry out,follow through,implement"
"cram",200408102,,"verb.change",30,"v","cram#4(cram%2:30:00::)","prepare (students) hastily for an impending exam","","cram",4,70,"verb group",200607376,"verb.cognition",31,"v","bone#1(bone%2:31:00::),bone up#1(bone_up%2:31:00::),swot up#1(swot_up%2:31:00::),grind away#1(grind_away%2:31:00::),mug up#1(mug_up%2:31:00::),swot#1(swot%2:31:00::),cram#3(cram%2:31:00::),drum#3(drum%2:31:00::),get up#8(get_up%2:31:00::)","study intensively, as before an exam","I had to bone up on my Latin verbs before the final exam","bone,bone up,swot up,grind away,mug up,swot,cram,drum,get up"
"introduce",200903008,21,"verb.communication",32,"v","acquaint#1(acquaint%2:32:00::),introduce#1(introduce%2:32:00::),present#9(present%2:32:01::)","cause to come to know personally","permit me to acquaint you with my son|introduce the new neighbors to the community","acquaint,introduce,present",1,70,"verb group",200875999,"verb.communication",32,"v","familiarise#1(familiarise%2:32:00::),familiarize#1(familiarize%2:32:00::),acquaint#2(acquaint%2:32:01::)","make familiar or conversant with","you should acquaint yourself with your new computer|We familiarized ourselves with the new surroundings","familiarise,familiarize,acquaint"
"plump for",202458719,1,"verb.social",41,"v","back#1(back%2:41:00::),endorse#1(endorse%2:41:00::),indorse#1(indorse%2:41:00::),plump for#1(plump_for%2:41:00::),plunk for#1(plunk_for%2:41:00::),support#3(support%2:41:01::)","be behind; approve of","He plumped for the Labor Party|I backed Kennedy in 1960","back,endorse,indorse,plump for,plunk for,support",1,70,"verb group",202562006,"verb.social",41,"v","second#1(second%2:41:00::),endorse#2(endorse%2:41:02::),indorse#2(indorse%2:41:02::),back#3(back%2:41:01::)","give support or one's approval to","I can't back this plan|endorse a new project|I'll second that motion","second,endorse,indorse,back"
"flutter",201883453,,"verb.motion",38,"v","palpitate#3(palpitate%2:38:00::),flutter#4(flutter%2:38:00::)","beat rapidly","His heart palpitated","palpitate,flutter",4,70,"verb group",201892917,"verb.motion",38,"v","palpitate#1(palpitate%2:38:02::)","cause to throb or beat rapidly","Her violent feelings palpitated the young woman's heart","palpitate"
"palpitate",201883453,,"verb.motion",38,"v","palpitate#3(palpitate%2:38:00::),flutter#4(flutter%2:38:00::)","beat rapidly","His heart palpitated","palpitate,flutter",3,70,"verb group",201892917,"verb.motion",38,"v","palpitate#1(palpitate%2:38:02::)","cause to throb or beat rapidly","Her violent feelings palpitated the young woman's heart","palpitate"
"daub",201315824,,"verb.contact",35,"v","daub#2(daub%2:35:02::)","apply to a surface","daub paint onto the wall","daub",2,70,"verb group",201363145,"verb.contact",35,"v","daub#1(daub%2:35:01::),plaster#5(plaster%2:35:00::)","coat with plaster","daub the wall","daub,plaster"
"refuse",202216988,2,"verb.possession",40,"v","refuse#4(refuse%2:40:01::),deny#4(deny%2:40:00::)","refuse to let have","She denies me every pleasure|he denies her her weekly allowance","refuse,deny",4,70,"verb group",202217237,"verb.possession",40,"v","abnegate#1(abnegate%2:40:00::),deny#5(deny%2:40:04::)","deny oneself (something); restrain, especially from indulging in some pleasure","She denied herself wine and spirits","abnegate,deny"
"powderise",200332964,,"verb.change",30,"v","powder#1(powder%2:30:00::),pulverize#1(pulverize%2:30:00::),powderize#2(powderize%2:30:00::),powderise#2(powderise%2:30:00::),pulverise#3(pulverise%2:30:00::)","make into a powder by breaking up or cause to become dust","pulverize the grains","powder,pulverize,powderize,powderise,pulverise",2,70,"verb group",200333255,"verb.change",30,"v","powderize#1(powderize%2:30:01::),powderise#1(powderise%2:30:01::),pulverise#2(pulverise%2:30:01::),pulverize#3(pulverize%2:30:01::)","become powder or dust","When it was blown up, the building powderized","powderize,powderise,pulverise,pulverize"
"tick off",200663799,,"verb.cognition",31,"v","check off#1(check_off%2:31:00::),tick off#1(tick_off%2:31:00::),mark off#2(mark_off%2:31:00::),tick#4(tick%2:31:00::),check#6(check%2:31:01::),mark#13(mark%2:31:08::)","put a check mark on or near or next to","Please check each name on the list|tick off the items|mark off the units","check off,tick off,mark off,tick,check,mark",1,70,"verb group",200663441,"verb.cognition",31,"v","check#1(check%2:31:00::),check into#1(check_into%2:31:00::),check out#1(check_out%2:31:00::),suss out#1(suss_out%2:31:00::),check up on#1(check_up_on%2:31:00::),check over#1(check_over%2:31:00::),look into#2(look_into%2:31:00::),go over#3(go_over%2:31:01::)","examine so as to determine accuracy, quality, or condition","check the brakes|Check out the engine","check,check into,check out,suss out,check up on,check over,look into,go over"
"check off",200663799,,"verb.cognition",31,"v","check off#1(check_off%2:31:00::),tick off#1(tick_off%2:31:00::),mark off#2(mark_off%2:31:00::),tick#4(tick%2:31:00::),check#6(check%2:31:01::),mark#13(mark%2:31:08::)","put a check mark on or near or next to","Please check each name on the list|tick off the items|mark off the units","check off,tick off,mark off,tick,check,mark",1,70,"verb group",200663441,"verb.cognition",31,"v","check#1(check%2:31:00::),check into#1(check_into%2:31:00::),check out#1(check_out%2:31:00::),suss out#1(suss_out%2:31:00::),check up on#1(check_up_on%2:31:00::),check over#1(check_over%2:31:00::),look into#2(look_into%2:31:00::),go over#3(go_over%2:31:01::)","examine so as to determine accuracy, quality, or condition","check the brakes|Check out the engine","check,check into,check out,suss out,check up on,check over,look into,go over"
"feast",201188508,1,"verb.consumption",34,"v","feast#1(feast%2:34:00::),banquet#2(banquet%2:34:00::),junket#3(junket%2:34:00::)","partake in a feast or banquet","","feast,banquet,junket",1,70,"verb group",201188735,"verb.consumption",34,"v","banquet#1(banquet%2:34:01::),junket#2(junket%2:34:01::),feast#2(feast%2:34:01::)","provide a feast or banquet for","","banquet,junket,feast"
"call down",201632688,,"verb.creation",36,"v","conjure up#1(conjure_up%2:36:00::),invoke#1(invoke%2:36:00::),conjure#1(conjure%2:36:00::),bring up#1(bring_up%2:36:00::),call down#1(call_down%2:36:00::),call forth#2(call_forth%2:36:00::),put forward#3(put_forward%2:36:00::),arouse#3(arouse%2:36:00::),evoke#4(evoke%2:36:02::),stir#6(stir%2:36:00::),raise#7(raise%2:36:01::)","summon into action or bring into existence, often as if by magic","he conjured wild birds in the air|call down the spirits from the mountain|raise the specter of unemployment","conjure up,invoke,conjure,bring up,call down,call forth,put forward,arouse,evoke,stir,raise",1,70,"verb group",201649946,"verb.creation",36,"v","call forth#1(call_forth%2:36:01::),kick up#2(kick_up%2:36:00::),provoke#2(provoke%2:36:00::),evoke#2(evoke%2:36:00::)","evoke or provoke to appear or occur","Her behavior provoked a quarrel between the couple","call forth,kick up,provoke,evoke"
"call forth",201632688,,"verb.creation",36,"v","conjure up#1(conjure_up%2:36:00::),invoke#1(invoke%2:36:00::),conjure#1(conjure%2:36:00::),bring up#1(bring_up%2:36:00::),call down#1(call_down%2:36:00::),call forth#2(call_forth%2:36:00::),put forward#3(put_forward%2:36:00::),arouse#3(arouse%2:36:00::),evoke#4(evoke%2:36:02::),stir#6(stir%2:36:00::),raise#7(raise%2:36:01::)","summon into action or bring into existence, often as if by magic","he conjured wild birds in the air|call down the spirits from the mountain|raise the specter of unemployment","conjure up,invoke,conjure,bring up,call down,call forth,put forward,arouse,evoke,stir,raise",2,70,"verb group",201649946,"verb.creation",36,"v","call forth#1(call_forth%2:36:01::),kick up#2(kick_up%2:36:00::),provoke#2(provoke%2:36:00::),evoke#2(evoke%2:36:00::)","evoke or provoke to appear or occur","Her behavior provoked a quarrel between the couple","call forth,kick up,provoke,evoke"
"keep",200212840,,"verb.change",30,"v","preserve#4(preserve%2:30:00::),keep#22(keep%2:30:10::)","prevent (food) from rotting","preserved meats|keep potatoes fresh","preserve,keep",22,70,"verb group",202739914,"verb.stative",42,"v","stay fresh#1(stay_fresh%2:42:00::),keep#12(keep%2:42:03::)","fail to spoil or rot","These potatoes keep for a long time","stay fresh,keep"
"confound",200623622,2,"verb.cognition",31,"v","confound#1(confound%2:31:02::),befuddle#1(befuddle%2:31:00::),bedevil#2(bedevil%2:31:00::),confuse#2(confuse%2:31:03::),fox#2(fox%2:31:00::),discombobulate#2(discombobulate%2:31:00::),fuddle#3(fuddle%2:31:00::),throw#15(throw%2:31:00::)","be confusing or perplexing to; cause to be unable to think clearly","These questions confuse even the experts|This question completely threw me|This question befuddled even the teacher","confound,befuddle,bedevil,confuse,fox,discombobulate,fuddle,throw",1,70,"verb group",201794300,"verb.emotion",37,"v","disconcert#1(disconcert%2:37:02::),flurry#2(flurry%2:37:00::),confuse#3(confuse%2:37:00::),put off#4(put_off%2:37:02::)","cause to feel embarrassment","The constant attention of the young man confused her","disconcert,flurry,confuse,put off"
"mellow",200255372,,"verb.change",30,"v","mellow out#1(mellow_out%2:30:00::),mellow#2(mellow%2:30:03::),melt#3(melt%2:30:04::)","become more relaxed, easygoing, or genial","With age, he mellowed","mellow out,mellow,melt",2,70,"verb group",200255558,"verb.change",30,"v","mellow#1(mellow%2:30:01::)","soften, make mellow","Age and experience mellowed him over the years","mellow"
"assess",200683848,,"verb.cognition",31,"v","assess#4(assess%2:31:01::)","estimate the value of (property) for taxation","Our house hasn't been assessed in years","assess",4,70,"verb group",200683047,"verb.cognition",31,"v","appraise#1(appraise%2:31:01::),assess#1(assess%2:31:00::),evaluate#1(evaluate%2:31:00::),valuate#1(valuate%2:31:00::),measure#4(measure%2:31:01::),value#4(value%2:31:00::)","evaluate or estimate the nature, quality, ability, extent, or significance of","I will have the family jewels appraised by a professional|access all the factors when taking a risk","appraise,assess,evaluate,valuate,measure,value"
"garnish",201682866,,"verb.creation",36,"v","garnish#2(garnish%2:36:00::),trim#6(trim%2:36:00::),dress#8(dress%2:36:00::)","decorate (food), as with parsley or other ornamental foods","","garnish,trim,dress",2,70,"verb group",200543936,"verb.change",30,"v","dress out#1(dress_out%2:30:00::),dress#6(dress%2:30:00::)","kill and prepare for market or consumption","dress a turkey","dress out,dress"
"dress",201682866,,"verb.creation",36,"v","garnish#2(garnish%2:36:00::),trim#6(trim%2:36:00::),dress#8(dress%2:36:00::)","decorate (food), as with parsley or other ornamental foods","","garnish,trim,dress",8,70,"verb group",200543936,"verb.change",30,"v","dress out#1(dress_out%2:30:00::),dress#6(dress%2:30:00::)","kill and prepare for market or consumption","dress a turkey","dress out,dress"
"edit out",200202086,2,"verb.change",30,"v","edit out#1(edit_out%2:30:00::),edit#3(edit%2:30:01::),cut#10(cut%2:30:07::)","cut and assemble the components of","edit film|cut recording tape","edit out,edit,cut",1,70,"verb group",200244786,"verb.change",30,"v","abbreviate#1(abbreviate%2:30:01::),abridge#1(abridge%2:30:00::),foreshorten#1(foreshorten%2:30:00::),shorten#2(shorten%2:30:02::),contract#9(contract%2:30:05::),reduce#16(reduce%2:30:08::),cut#37(cut%2:30:08::)","reduce in scope while retaining essential elements","The manuscript must be shortened","abbreviate,abridge,foreshorten,shorten,contract,reduce,cut"
"summarize",201009942,9,"verb.communication",32,"v","sum up#1(sum_up%2:32:00::),summarize#1(summarize%2:32:00::),summarise#2(summarise%2:32:00::),resume#4(resume%2:32:00::)","give a summary (of)","he summed up his results|I will now summarize","sum up,summarize,summarise,resume",1,70,"verb group",202757809,"verb.stative",42,"v","summarise#1(summarise%2:42:00::),sum#1(sum%2:42:00::),summarize#2(summarize%2:42:00::),sum up#2(sum_up%2:42:00::)","be a summary of","The abstract summarizes the main ideas in the paper","summarise,sum,summarize,sum up"
"go over",200663441,1,"verb.cognition",31,"v","check#1(check%2:31:00::),check into#1(check_into%2:31:00::),check out#1(check_out%2:31:00::),suss out#1(suss_out%2:31:00::),check up on#1(check_up_on%2:31:00::),check over#1(check_over%2:31:00::),look into#2(look_into%2:31:00::),go over#3(go_over%2:31:01::)","examine so as to determine accuracy, quality, or condition","check the brakes|Check out the engine","check,check into,check out,suss out,check up on,check over,look into,go over",3,70,"verb group",200663799,"verb.cognition",31,"v","check off#1(check_off%2:31:00::),tick off#1(tick_off%2:31:00::),mark off#2(mark_off%2:31:00::),tick#4(tick%2:31:00::),check#6(check%2:31:01::),mark#13(mark%2:31:08::)","put a check mark on or near or next to","Please check each name on the list|tick off the items|mark off the units","check off,tick off,mark off,tick,check,mark"
"suss out",200663441,,"verb.cognition",31,"v","check#1(check%2:31:00::),check into#1(check_into%2:31:00::),check out#1(check_out%2:31:00::),suss out#1(suss_out%2:31:00::),check up on#1(check_up_on%2:31:00::),check over#1(check_over%2:31:00::),look into#2(look_into%2:31:00::),go over#3(go_over%2:31:01::)","examine so as to determine accuracy, quality, or condition","check the brakes|Check out the engine","check,check into,check out,suss out,check up on,check over,look into,go over",1,70,"verb group",200663799,"verb.cognition",31,"v","check off#1(check_off%2:31:00::),tick off#1(tick_off%2:31:00::),mark off#2(mark_off%2:31:00::),tick#4(tick%2:31:00::),check#6(check%2:31:01::),mark#13(mark%2:31:08::)","put a check mark on or near or next to","Please check each name on the list|tick off the items|mark off the units","check off,tick off,mark off,tick,check,mark"
"turn over",201912922,,"verb.motion",38,"v","overturn#1(overturn%2:38:00::),tump over#2(tump_over%2:38:01::),tip over#2(tip_over%2:38:00::),turn over#7(turn_over%2:38:00::)","turn from an upright or normal position","The big vase overturned|The canoe tumped over","overturn,tump over,tip over,turn over",7,70,"verb group",201913503,"verb.motion",38,"v","bowl over#1(bowl_over%2:38:00::),knock over#1(knock_over%2:38:00::),tip over#1(tip_over%2:38:01::),tump over#1(tump_over%2:38:00::),turn over#2(turn_over%2:38:02::),overturn#2(overturn%2:38:01::),upset#4(upset%2:38:00::)","cause to overturn from an upright or normal position","The cat knocked over the flower vase|he tumped over his beer|the clumsy customer turned over the vase","bowl over,knock over,tip over,tump over,turn over,overturn,upset"
