"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"unexciting",300925936,,"adj.all",0,"a","unexciting#2(unexciting%3:00:00::)","not exciting","an unexciting novel|lived an unexciting life","unexciting",2,60,"attribute",113975403,"noun.state",26,"n","fervour#1(fervour%1:26:00::),excitation#1(excitation%1:26:01::),inflammation#2(inflammation%1:26:01::),excitement#2(excitement%1:26:01::),fervor#2(fervor%1:26:00::)","the state of being emotionally aroused and worked up","he tried to calm those who were in a state of extreme inflammation|his face was flushed with excitement and his hands trembled","fervour,excitation,inflammation,excitement,fervor"
"incorrect",300635369,1,"adj.all",0,"a","wrong#1(wrong%3:00:02::),incorrect#1(incorrect%3:00:00::)","not correct; not in conformity with fact or truth","an incorrect calculation|the report in the paper is wrong|your information is wrong|found themselves on the wrong road|based on the wrong assumptions|the clock showed the wrong time","wrong,incorrect",1,60,"attribute",104733577,"noun.attribute",7,"n","correctness#1(correctness%1:07:01::),rightness#3(rightness%1:07:01::)","conformity to fact or truth","","correctness,rightness"
"false",302471421,9,"adj.all",0,"a","false#1(false%3:00:00::)","not in accordance with the fact or reality or actuality","gave false testimony under oath|false tales of bravery","false",1,60,"attribute",113894684,"noun.state",26,"n","the true#1(the_true%1:26:00::),verity#1(verity%1:26:00::),trueness#1(trueness%1:26:00::),truth#2(truth%1:26:00::)","conformity to reality or actuality","they debated the truth of the proposition|the situation brought home to us the blunt truth of the military threat|he turned to religion in his search for eternal verities|he was famous for the truth of his portraits","the true,verity,trueness,truth"
"consternation",107449659,2,"noun.feeling",12,"n","alarm#1(alarm%1:12:00::),consternation#1(consternation%1:12:00::),dismay#2(dismay%1:12:00::)","fear resulting from the awareness of danger","","alarm,consternation,dismay",1,60,"attribute",300198152,"adj.all",0,"a","unalarming#1(unalarming%3:00:00::)","not alarming; assuaging alarm","","unalarming"
"lineage",104854094,,"noun.attribute",7,"n","filiation#2(filiation%1:07:00::),ancestry#2(ancestry%1:07:00::),lineage#5(lineage%1:07:00::),derivation#5(derivation%1:07:00::)","inherited properties shared with others of your bloodline","","filiation,ancestry,lineage,derivation",5,60,"attribute",301910058,"adj.all",0,"a","purebred#1(purebred%3:00:00::)","bred for many generations from member of a recognized breed or strain","","purebred"
"airworthiness",114485690,,"noun.state",26,"n","airworthiness#1(airworthiness%1:26:00::)","fitness to fly","the plane received a certificate of airworthiness","airworthiness",1,60,"attribute",302095738,"adj.all",0,"a","airworthy#1(airworthy%3:00:00::)","(of aircraft) fit to fly","","airworthy"
"material",300629732,3,"adj.all",0,"a","material#2(material%3:00:01::)","derived from or composed of matter","the material universe","material",2,60,"attribute",104692156,"noun.attribute",7,"n","corporality#1(corporality%1:07:00::),physicalness#1(physicalness%1:07:00::),corporeality#1(corporeality%1:07:00::),materiality#2(materiality%1:07:00::)","the quality of being physical; consisting of matter","","corporality,physicalness,corporeality,materiality"
"impractical",301842239,2,"adj.all",0,"a","impractical#1(impractical%3:00:00::)","not practical; not workable or not given to practical matters","he is intelligent but too impractical for commercial work|an impractical solution|refloating the ship proved impractical because of the expense","impractical",1,60,"attribute",105082465,"noun.attribute",7,"n","practicality#1(practicality%1:07:00::)","concerned with actual use rather than theoretical possibilities","","practicality"
"commerce",101092354,10,"noun.act",4,"n","commerce#1(commerce%1:04:00::),commercialism#1(commercialism%1:04:00::),mercantilism#2(mercantilism%1:04:00::)","transactions (sales and purchases) having the objective of supplying commodities (goods and services)","","commerce,commercialism,mercantilism",1,60,"attribute",300486321,"adj.all",0,"a","noncommercial#1(noncommercial%3:00:00::)","not connected with or engaged in commercial enterprises","","noncommercial"
"fun",104580748,,"noun.attribute",7,"n","playfulness#2(playfulness%1:07:00::),fun#4(fun%1:07:00::)","a disposition to find (or make) causes for amusement","her playfulness surprised me|he was fun to be with","playfulness,fun",4,60,"attribute",302131090,"adj.all",0,"a","unplayful#1(unplayful%3:00:00::),sober#4(sober%3:00:02::),serious#5(serious%3:00:02::)","completely lacking in playfulness","","unplayful,sober,serious"
"neutral",300387453,,"adj.all",0,"a","achromatic#1(achromatic%3:00:00::),neutral#5(neutral%3:00:00::)","having no hue","neutral colors like black or white","achromatic,neutral",5,60,"attribute",104906519,"noun.attribute",7,"n","hue#1(hue%1:07:00::),chromaticity#1(chromaticity%1:07:00::)","the quality of a color as determined by its dominant wavelength","","hue,chromaticity"
"healthy",301173910,15,"adj.all",0,"a","healthy#1(healthy%3:00:00::)","having or indicating good health in body or mind; free from infirmity or disease","staying fit and healthy|a rosy healthy baby","healthy",1,60,"attribute",114386284,"noun.state",26,"n","wellness#1(wellness%1:26:00::),health#1(health%1:26:00::)","a healthy state of wellbeing free from disease","physicians should be held responsible for the health of their patients","wellness,health"
"unreasonable",301951649,,"adj.all",0,"a","unreasonable#1(unreasonable%3:00:00::)","not reasonable; not showing good judgment","","unreasonable",1,60,"attribute",105092087,"noun.attribute",7,"n","reasonableness#2(reasonableness%1:07:00::)","goodness of reason and judgment","the judiciary is built on the reasonableness of judges","reasonableness"
"unplayful",302131090,,"adj.all",0,"a","unplayful#1(unplayful%3:00:00::),sober#4(sober%3:00:02::),serious#5(serious%3:00:02::)","completely lacking in playfulness","","unplayful,sober,serious",1,60,"attribute",104580748,"noun.attribute",7,"n","playfulness#2(playfulness%1:07:00::),fun#4(fun%1:07:00::)","a disposition to find (or make) causes for amusement","her playfulness surprised me|he was fun to be with","playfulness,fun"
"sensitivity",114470284,,"noun.state",26,"n","predisposition#1(predisposition%1:26:00::),sensitivity#4(sensitivity%1:26:00::)","susceptibility to a pathogen","","predisposition,sensitivity",4,60,"attribute",302115873,"adj.all",0,"a","sensitizing#1(sensitizing%3:00:00::),sensitising#1(sensitising%3:00:00::)","making susceptible or sensitive to either physical or emotional stimuli","","sensitizing,sensitising"
"cyclicity",104699174,,"noun.attribute",7,"n","periodicity#1(periodicity%1:07:00::),cyclicity#1(cyclicity%1:07:00::)","the quality of recurring at regular intervals","","periodicity,cyclicity",1,60,"attribute",300679816,"adj.all",0,"a","noncyclical#1(noncyclical%3:00:00::),noncyclic#1(noncyclic%3:00:00::)","not cyclic","","noncyclical,noncyclic"
"sensational",302109255,3,"adj.all",0,"a","sensational#1(sensational%3:00:00::)","causing intense interest, curiosity, or emotion","","sensational",1,60,"attribute",107177088,"noun.communication",10,"n","sensationalism#1(sensationalism%1:10:01::)","subject matter that is calculated to excite and please vulgar tastes","","sensationalism"
"admissible",301766555,1,"adj.all",0,"a","admissible#1(admissible%3:00:00::)","deserving to be admitted","admissible evidence","admissible",1,60,"attribute",104724377,"noun.attribute",7,"n","admissibility#1(admissibility%1:07:00::)","acceptability by virtue of being admissible","","admissibility"
"attributable",300172851,4,"adj.all",0,"a","attributable#1(attributable%3:00:00::)","capable of being attributed","the collapse of the movement was attributable to a lack of morale|an idea attributable to a Russian","attributable",1,60,"attribute",105666634,"noun.cognition",9,"n","attribution#2(attribution%1:09:00::),ascription#2(ascription%1:09:00::)","assigning to a cause or source","the attribution of lighting to an expression of God's wrath|he questioned the attribution of the painting to Picasso","attribution,ascription"
"obviousness",104637768,,"noun.attribute",7,"n","obviousness#1(obviousness%1:07:00::),noticeableness#1(noticeableness%1:07:00::),noticeability#1(noticeability%1:07:00::),patency#2(patency%1:07:01::)","the property of being easy to see and understand","","obviousness,noticeableness,noticeability,patency",1,60,"attribute",301291325,"adj.all",0,"a","unnoticeable#1(unnoticeable%3:00:00::)","not noticeable; not drawing attention","her clothes were simple and unnoticeable","unnoticeable"
"nonmaterial",300630342,,"adj.all",0,"a","nonmaterial#1(nonmaterial%3:00:00::),immaterial#3(immaterial%3:00:01::)","not consisting of matter","immaterial apparitions|ghosts and other immaterial entities","nonmaterial,immaterial",1,60,"attribute",104692156,"noun.attribute",7,"n","corporality#1(corporality%1:07:00::),physicalness#1(physicalness%1:07:00::),corporeality#1(corporeality%1:07:00::),materiality#2(materiality%1:07:00::)","the quality of being physical; consisting of matter","","corporality,physicalness,corporeality,materiality"
"available",300184353,91,"adj.all",0,"a","available#1(available%3:00:00::)","obtainable or accessible and ready for use or service","much information is available through computers|available in many colors|kept a fire extinguisher available|the list of available candidates is unusually long","available",1,60,"attribute",104650405,"noun.attribute",7,"n","accessibility#1(accessibility%1:07:00::),availability#1(availability%1:07:00::),availableness#1(availableness%1:07:00::),handiness#2(handiness%1:07:00::)","the quality of being at hand when needed","","accessibility,availability,availableness,handiness"
"uninteresting",301347983,,"adj.all",0,"a","uninteresting#1(uninteresting%3:00:00::)","arousing no interest or attention or curiosity or excitement","a very uninteresting account of her trip","uninteresting",1,60,"attribute",105123849,"noun.attribute",7,"n","interestingness#1(interestingness%1:07:00::),interest#3(interest%1:07:02::)","the power of attracting or holding one's attention (because it is unusual or exciting etc.)","they said nothing of great interest|primary colors can add interest to a room","interestingness,interest"
"consciousness",105607879,1,"noun.cognition",9,"n","awareness#1(awareness%1:09:00::),cognisance#1(cognisance%1:09:00::),knowingness#1(knowingness%1:09:00::),cognizance#1(cognizance%1:09:00::),consciousness#2(consciousness%1:09:01::)","having knowledge of","he had no awareness of his mistakes|their intelligence and general knowingness was impressive|his sudden consciousness of the problem he faced","awareness,cognisance,knowingness,cognizance,consciousness",2,60,"attribute",300193091,"adj.all",0,"a","unaware#1(unaware%3:00:00::),incognizant#1(incognizant%3:00:00::)","(often followed by `of') not aware","seemed unaware of the scrutiny|unaware of the danger they were in|unaware of the newborn hope|the most unaware person I've known","unaware,incognizant"
"temporal relation",113781797,,"noun.linkdef",24,"n","temporal relation#1(temporal_relation%1:24:00::)","a relation involving time","","temporal relation",1,60,"attribute",300131353,"adj.all",0,"a","anterograde#1(anterograde%3:00:00::)","of amnesia; affecting time immediately following trauma","","anterograde"
"paternal",301738857,,"adj.all",0,"a","paternal#2(paternal%3:00:00::)","characteristic of a father","","paternal",2,60,"attribute",104804630,"noun.attribute",7,"n","paternal quality#1(paternal_quality%1:07:00::),fatherliness#1(fatherliness%1:07:00::)","the benignity and protectiveness of or befitting a father","the gentleness and fatherliness of the strange old man eased her fears","paternal quality,fatherliness"
"faithful",300962170,5,"adj.all",0,"a","faithful#1(faithful%3:00:00::)","steadfast in affection or allegiance","years of faithful service|faithful employees|we do not doubt that England has a faithful patriot in the Lord Chancellor","faithful",1,60,"attribute",104808310,"noun.attribute",7,"n","faithfulness#1(faithfulness%1:07:00::),fidelity#2(fidelity%1:07:00::)","the quality of being faithful","","faithfulness,fidelity"
"unclear",300431687,,"adj.all",0,"a","unclear#2(unclear%3:00:00::)","not clear to the mind","the law itself was unclear on that point|the reason for their actions is unclear to this day","unclear",2,60,"attribute",104751619,"noun.attribute",7,"n","clearness#1(clearness%1:07:01::),clarity#1(clarity%1:07:01::),pellucidity#1(pellucidity%1:07:01::),lucidity#1(lucidity%1:07:00::),lucidness#1(lucidness%1:07:00::),limpidity#1(limpidity%1:07:01::)","free from obscurity and easy to understand; the comprehensibility of clear expression","","clearness,clarity,pellucidity,lucidity,lucidness,limpidity"
"beneficent",300225394,,"adj.all",0,"a","beneficent#1(beneficent%3:00:00::)","doing or producing good","the most beneficent regime in history","beneficent",1,60,"attribute",104771898,"noun.attribute",7,"n","beneficence#2(beneficence%1:07:00::)","the quality of being kind or helpful or generous","","beneficence"
"cubic",300660312,,"adj.all",0,"a","three-dimensional#2(three-dimensional%3:00:02::),cubic#2(cubic%3:00:00::)","having the shape of a cube; having three dimensions","","three-dimensional,cubic",2,60,"attribute",104995028,"noun.attribute",7,"n","cubicity#1(cubicity%1:07:00::)","the property of resembling a cube","","cubicity"
"simple",302182851,56,"adj.all",0,"a","simple#1(simple%3:00:02::)","having few parts; not complex or complicated or involved","a simple problem|simple mechanisms|a simple design|a simple substance","simple",1,60,"attribute",104697660,"noun.attribute",7,"n","complexness#1(complexness%1:07:00::),complexity#1(complexity%1:07:00::)","the quality of being intricate and compounded","he enjoyed the complexity of modern computers","complexness,complexity"
"graciousness",104772342,,"noun.attribute",7,"n","benignancy#1(benignancy%1:07:00::),benignity#1(benignity%1:07:00::),graciousness#2(graciousness%1:07:01::)","the quality of being kind and gentle","","benignancy,benignity,graciousness",2,60,"attribute",300228210,"adj.all",0,"a","benignant#1(benignant%3:00:04::),benign#2(benign%3:00:00::)","pleasant and beneficial in nature or influence","a benign smile|the benign sky|the benign influence of pure air","benignant,benign"
"anterior",300131850,3,"adj.all",0,"a","anterior#1(anterior%3:00:00::)","of or near the head end or toward the front plane of a body","","anterior",1,60,"attribute",105006073,"noun.attribute",7,"n","spatial relation#1(spatial_relation%1:07:00::),position#7(position%1:07:00::)","the spatial property of a place where or way in which something is situated","the position of the hands on the clock|he specified the spatial relations of every piece of furniture on the stage","spatial relation,position"
"color",105124736,4,"noun.attribute",7,"n","vividness#1(vividness%1:07:01::),color#2(color%1:07:03::),colour#3(colour%1:07:03::)","interest and variety and intensity","the Puritan Period was lacking in color|the characters were delineated with exceptional vividness","vividness,color,colour",2,60,"attribute",300403480,"adj.all",0,"a","colorful#1(colorful%3:00:00::),colourful#2(colourful%3:00:00::)","having much or varied color","colorful autumn leaves","colorful,colourful"
"color",105124736,4,"noun.attribute",7,"n","vividness#1(vividness%1:07:01::),color#2(color%1:07:03::),colour#3(colour%1:07:03::)","interest and variety and intensity","the Puritan Period was lacking in color|the characters were delineated with exceptional vividness","vividness,color,colour",2,60,"attribute",300405279,"adj.all",0,"a","colourless#2(colourless%3:00:02::),colorless#2(colorless%3:00:02::)","weak in color; not colorful","","colourless,colorless"
"adequacy",104723718,2,"noun.attribute",7,"n","adequateness#1(adequateness%1:07:00::),adequacy#1(adequacy%1:07:00::)","the quality of being able to meet a need satisfactorily:","he questioned the adequacy of the usual sentimental interpretation of the Golden Rule","adequateness,adequacy",1,60,"attribute",300051936,"adj.all",0,"a","inadequate#1(inadequate%3:00:00::),unequal#2(unequal%3:00:03::)","lacking the requisite qualities or resources to meet a task","inadequate training|the staff was inadequate|she was unequal to the task","inadequate,unequal"
"unworthy",302598905,1,"adj.all",0,"a","unworthy#1(unworthy%3:00:00::)","lacking in value or merit","unworthy of forgiveness|dispel a student whose conduct is deemed unworthy","unworthy",1,60,"attribute",104738013,"noun.attribute",7,"n","worthiness#1(worthiness%1:07:00::)","the quality or state of having merit or value","","worthiness"
"unappetising",300134922,,"adj.all",0,"a","unappetizing#1(unappetizing%3:00:00::),unappetising#1(unappetising%3:00:00::)","not appetizing in appearance, aroma, or taste","","unappetizing,unappetising",1,60,"attribute",104926826,"noun.attribute",7,"n","appetizingness#1(appetizingness%1:07:00::),appetisingness#1(appetisingness%1:07:00::)","the property of stimulating the appetite","","appetizingness,appetisingness"
"distastefulness",104712370,,"noun.attribute",7,"n","odiousness#1(odiousness%1:07:00::),offensiveness#1(offensiveness%1:07:00::),distastefulness#2(distastefulness%1:07:00::)","the quality of being offensive","","odiousness,offensiveness,distastefulness",2,60,"attribute",301631812,"adj.all",0,"a","inoffensive#2(inoffensive%3:00:01::)","giving no offense","a quiet inoffensive man|a refreshing inoffensive stimulant","inoffensive"
"attentive",301198149,,"adj.all",0,"a","heedful#1(heedful%3:00:00::),paying attention#1(paying_attention%3:00:00::),attentive#2(attentive%3:00:04::),thoughtful#4(thoughtful%3:00:04::)","taking heed; giving close and thoughtful attention","heedful of the warnings|so heedful a writer|heedful of what they were doing","heedful,paying attention,attentive,thoughtful",2,60,"attribute",105634803,"noun.cognition",9,"n","attentiveness#1(attentiveness%1:09:00::),heed#1(heed%1:09:00::),paying attention#1(paying_attention%1:09:00::),regard#2(regard%1:09:01::)","paying particular notice (as to children or helpless people)","his attentiveness to her wishes|he spends without heed to the consequences","attentiveness,heed,paying attention,regard"
"incognizant",300193091,,"adj.all",0,"a","unaware#1(unaware%3:00:00::),incognizant#1(incognizant%3:00:00::)","(often followed by `of') not aware","seemed unaware of the scrutiny|unaware of the danger they were in|unaware of the newborn hope|the most unaware person I've known","unaware,incognizant",1,60,"attribute",105607879,"noun.cognition",9,"n","awareness#1(awareness%1:09:00::),cognisance#1(cognisance%1:09:00::),knowingness#1(knowingness%1:09:00::),cognizance#1(cognizance%1:09:00::),consciousness#2(consciousness%1:09:01::)","having knowledge of","he had no awareness of his mistakes|their intelligence and general knowingness was impressive|his sudden consciousness of the problem he faced","awareness,cognisance,knowingness,cognizance,consciousness"
"unhealthy",301176556,1,"adj.all",0,"a","unhealthy#1(unhealthy%3:00:00::)","not in or exhibiting good health in body or mind","unhealthy ulcers","unhealthy",1,60,"attribute",114386284,"noun.state",26,"n","wellness#1(wellness%1:26:00::),health#1(health%1:26:00::)","a healthy state of wellbeing free from disease","physicians should be held responsible for the health of their patients","wellness,health"
"frivolous",302128133,3,"adj.all",0,"a","frivolous#1(frivolous%3:00:00::)","not serious in content or attitude or behavior","a frivolous novel|a frivolous remark|a frivolous young woman","frivolous",1,60,"attribute",104578035,"noun.attribute",7,"n","serious-mindedness#1(serious-mindedness%1:07:00::),earnestness#2(earnestness%1:07:00::),seriousness#3(seriousness%1:07:00::),sincerity#4(sincerity%1:07:01::)","the trait of being serious","a lack of solemnity is not necessarily a lack of seriousness","serious-mindedness,earnestness,seriousness,sincerity"
"unvarying",302518496,,"adj.all",0,"a","unvaried#1(unvaried%3:00:00::),unvarying#2(unvarying%3:00:00::)","lacking variety","","unvaried,unvarying",2,60,"attribute",104682690,"noun.attribute",7,"n","diverseness#1(diverseness%1:07:00::),diversity#1(diversity%1:07:02::),multifariousness#1(multifariousness%1:07:00::),variety#2(variety%1:07:00::)","noticeable heterogeneity","a diversity of possibilities|the range and variety of his work is amazing","diverseness,diversity,multifariousness,variety"
"realness",113893657,,"noun.state",26,"n","realness#1(realness%1:26:00::),realism#2(realism%1:26:00::),reality#2(reality%1:26:01::)","the state of being actual or real","the reality of his situation slowly dawned on him","realness,realism,reality",1,60,"attribute",301939664,"adj.all",0,"a","real#1(real%3:00:00::),existent#2(existent%3:00:02::)","being or occurring in fact or actuality; having verified existence; not illusory","real objects|real people; not ghosts|a film based on real life|a real illness|Life is real! Life is earnest!|real humility","real,existent"
"cheer",104562176,,"noun.attribute",7,"n","cheerfulness#1(cheerfulness%1:07:00::),sunniness#2(sunniness%1:07:01::),cheer#2(cheer%1:07:00::),sunshine#3(sunshine%1:07:00::)","the quality of being cheerful and dispelling gloom","flowers added a note of cheerfulness to the drab room","cheerfulness,sunniness,cheer,sunshine",2,60,"attribute",300365559,"adj.all",0,"a","cheerless#1(cheerless%3:00:00::),uncheerful#1(uncheerful%3:00:04::),depressing#1(depressing%3:00:00::)","causing sad feelings of gloom and inadequacy","the economic outlook is depressing|something cheerless about the room|an uncheerful place|a moody and uncheerful person","cheerless,uncheerful,depressing"
"uncheerful",300365559,,"adj.all",0,"a","cheerless#1(cheerless%3:00:00::),uncheerful#1(uncheerful%3:00:04::),depressing#1(depressing%3:00:00::)","causing sad feelings of gloom and inadequacy","the economic outlook is depressing|something cheerless about the room|an uncheerful place|a moody and uncheerful person","cheerless,uncheerful,depressing",1,60,"attribute",104562176,"noun.attribute",7,"n","cheerfulness#1(cheerfulness%1:07:00::),sunniness#2(sunniness%1:07:01::),cheer#2(cheer%1:07:00::),sunshine#3(sunshine%1:07:00::)","the quality of being cheerful and dispelling gloom","flowers added a note of cheerfulness to the drab room","cheerfulness,sunniness,cheer,sunshine"
"incorporeal",300633734,,"adj.all",0,"a","incorporeal#1(incorporeal%3:00:00::),immaterial#2(immaterial%3:00:04::)","without material form or substance","an incorporeal spirit","incorporeal,immaterial",1,60,"attribute",104692156,"noun.attribute",7,"n","corporality#1(corporality%1:07:00::),physicalness#1(physicalness%1:07:00::),corporeality#1(corporeality%1:07:00::),materiality#2(materiality%1:07:00::)","the quality of being physical; consisting of matter","","corporality,physicalness,corporeality,materiality"
"polyvalent",301552300,,"adj.all",0,"a","polyvalent#1(polyvalent%3:00:02::)","containing several antibodies each capable of counteracting a specific antigen","a polyvalent vaccine","polyvalent",1,60,"attribute",104966274,"noun.attribute",7,"n","valence#1(valence%1:07:02::),valency#2(valency%1:07:02::)","(biology) a relative capacity to unite or react or interact as with antigens or a biological substrate","","valence,valency"
"civility",104845440,,"noun.attribute",7,"n","civility#1(civility%1:07:00::)","formal or perfunctory politeness","","civility",1,60,"attribute",300645838,"adj.all",0,"a","uncivil#1(uncivil%3:00:00::),rude#3(rude%3:00:04::)","lacking civility or good manners","want nothing from you but to get away from your uncivil tongue","uncivil,rude"
"sarcastic",302086554,4,"adj.all",0,"a","sarcastic#1(sarcastic%3:00:00::)","expressing or expressive of ridicule that wounds","","sarcastic",1,60,"attribute",106713246,"noun.communication",10,"n","caustic remark#1(caustic_remark%1:10:00::),satire#1(satire%1:10:00::),sarcasm#1(sarcasm%1:10:00::),irony#1(irony%1:10:01::)","witty language used to convey insults or scorn","he used sarcasm to upset his opponent|Satire is a sort of glass, wherein beholders do generally discover everybody's face but their own|irony is wasted on the stupid","caustic remark,satire,sarcasm,irony"
"astringent",300191068,,"adj.all",0,"a","astringent#2(astringent%3:00:00::)","tending to draw together or constrict soft organic tissue","astringent cosmetic lotions","astringent",2,60,"attribute",105133432,"noun.attribute",7,"n","stypsis#1(stypsis%1:07:00::),astringency#2(astringency%1:07:00::)","the ability to contract or draw together soft body tissues to check blood flow or restrict secretion of fluids","","stypsis,astringency"
"conspicuous",300581526,2,"adj.all",0,"a","conspicuous#1(conspicuous%3:00:00::)","obvious to the eye or mind","a tower conspicuous at a great distance|wore conspicuous neckties|made herself conspicuous by her exhibitionistic preening","conspicuous",1,60,"attribute",104637565,"noun.attribute",7,"n","conspicuousness#2(conspicuousness%1:07:00::)","high visibility","","conspicuousness"
"gregariousness",104585356,,"noun.attribute",7,"n","gregariousness#1(gregariousness%1:07:00::)","the quality of being gregarious--having a dislike of being alone","","gregariousness",1,60,"attribute",302261216,"adj.all",0,"a","ungregarious#2(ungregarious%3:00:00::)","(of animals) not gregarious","","ungregarious"
"effectualness",105130684,,"noun.attribute",7,"n","effectiveness#1(effectiveness%1:07:00::),effectualness#1(effectualness%1:07:00::),effectuality#1(effectuality%1:07:00::),effectivity#1(effectivity%1:07:00::)","power to be effective; the quality of being able to bring about an effect","","effectiveness,effectualness,effectuality,effectivity",1,60,"attribute",300839239,"adj.all",0,"a","ineffective#1(ineffective%3:00:00::),uneffective#1(uneffective%3:00:00::),ineffectual#1(ineffectual%3:00:02::)","not producing an intended effect","an ineffective teacher|ineffective legislation","ineffective,uneffective,ineffectual"
"effectual",300837828,,"adj.all",0,"a","effective#1(effective%3:00:00::),effectual#1(effectual%3:00:02::),efficacious#2(efficacious%3:00:02::)","producing or capable of producing an intended result or having a striking effect","effective teaching methods|effective steps toward peace|made an effective entrance|his complaint proved to be effectual in bringing action|an efficacious law|an air-cooled motor was more effective than a witch's broomstick for rapid long-distance transportation","effective,effectual,efficacious",1,60,"attribute",105130684,"noun.attribute",7,"n","effectiveness#1(effectiveness%1:07:00::),effectualness#1(effectualness%1:07:00::),effectuality#1(effectuality%1:07:00::),effectivity#1(effectivity%1:07:00::)","power to be effective; the quality of being able to bring about an effect","","effectiveness,effectualness,effectuality,effectivity"
"inanimate",300119049,,"adj.all",0,"a","non-living#1(non-living%3:00:00::),nonliving#1(nonliving%3:00:00::),inanimate#2(inanimate%3:00:01::)","not endowed with life","the inorganic world is inanimate|inanimate objects","non-living,nonliving,inanimate",2,60,"attribute",104936761,"noun.attribute",7,"n","animateness#1(animateness%1:07:00::),liveness#1(liveness%1:07:00::),aliveness#2(aliveness%1:07:00::)","the property of being animated; having animal life as distinguished from plant life","","animateness,liveness,aliveness"
"tasteful",302401915,1,"adj.all",0,"a","tasteful#1(tasteful%3:00:02::)","having or showing or conforming to good taste","","tasteful",1,60,"attribute",105681746,"noun.cognition",9,"n","appreciation#2(appreciation%1:09:01::),discernment#2(discernment%1:09:03::),perceptiveness#2(perceptiveness%1:09:00::),taste#3(taste%1:09:01::)","delicate discrimination (especially of aesthetic values)","to ask at that particular time was the ultimate in bad taste|arrogance and lack of taste contributed to his rapid success","appreciation,discernment,perceptiveness,taste"
"musicalness",104914781,,"noun.attribute",7,"n","musicalness#1(musicalness%1:07:00::),musicality#1(musicality%1:07:00::)","the property of sounding like music","","musicalness,musicality",1,60,"attribute",301509169,"adj.all",0,"a","unmusical#2(unmusical%3:00:01::),nonmusical#2(nonmusical%3:00:01::)","not musical in nature","the unmusical cry of the bluejay","unmusical,nonmusical"
"intelligence",105549519,7,"noun.cognition",9,"n","intelligence#1(intelligence%1:09:00::)","the ability to comprehend; to understand and profit from experience","","intelligence",1,60,"attribute",301339712,"adj.all",0,"a","unintelligent#1(unintelligent%3:00:00::),stupid#3(stupid%3:00:02::)","lacking intelligence","a dull job with lazy and unintelligent co-workers","unintelligent,stupid"
"noncyclical",300679816,,"adj.all",0,"a","noncyclical#1(noncyclical%3:00:00::),noncyclic#1(noncyclic%3:00:00::)","not cyclic","","noncyclical,noncyclic",1,60,"attribute",104699174,"noun.attribute",7,"n","periodicity#1(periodicity%1:07:00::),cyclicity#1(cyclicity%1:07:00::)","the quality of recurring at regular intervals","","periodicity,cyclicity"
"tameness",104837149,,"noun.attribute",7,"n","tameness#2(tameness%1:07:01::),domestication#2(domestication%1:07:00::)","the attribute of having been domesticated","","tameness,domestication",2,60,"attribute",302397183,"adj.all",0,"a","tamed#1(tamed%3:00:04::),tame#3(tame%3:00:01::)","brought from wildness into a domesticated state","tame animals|fields of tame blueberries","tamed,tame"
"fervor",113975403,,"noun.state",26,"n","fervour#1(fervour%1:26:00::),excitation#1(excitation%1:26:01::),inflammation#2(inflammation%1:26:01::),excitement#2(excitement%1:26:01::),fervor#2(fervor%1:26:00::)","the state of being emotionally aroused and worked up","he tried to calm those who were in a state of extreme inflammation|his face was flushed with excitement and his hands trembled","fervour,excitation,inflammation,excitement,fervor",2,60,"attribute",300925936,"adj.all",0,"a","unexciting#2(unexciting%3:00:00::)","not exciting","an unexciting novel|lived an unexciting life","unexciting"
"blonde",300244463,1,"adj.all",0,"a","blond#1(blond%3:00:00::),light-haired#1(light-haired%3:00:00::),blonde#1(blonde%3:00:00::)","being or having light colored skin and hair and usually blue or grey eyes","blond Scandinavians|a house full of light-haired children","blond,light-haired,blonde",1,60,"attribute",104908349,"noun.attribute",7,"n","complexion#1(complexion%1:07:00::),skin colour#1(skin_colour%1:07:00::),skin color#1(skin_color%1:07:00::)","the coloring of a person's face","","complexion,skin colour,skin color"
"abnormal",301600350,1,"adj.all",0,"a","abnormal#1(abnormal%3:00:00::),unnatural#2(unnatural%3:00:03::)","not normal; not typical or usual or regular or conforming to a norm","abnormal powers of concentration|abnormal circumstances|an abnormal interest in food|abnormal amounts of rain","abnormal,unnatural",1,60,"attribute",114439402,"noun.state",26,"n","normality#1(normality%1:26:00::),normalcy#1(normalcy%1:26:00::)","being within certain limits that define the range of normal functioning","","normality,normalcy"
"musicality",104914781,,"noun.attribute",7,"n","musicalness#1(musicalness%1:07:00::),musicality#1(musicality%1:07:00::)","the property of sounding like music","","musicalness,musicality",1,60,"attribute",301508476,"adj.all",0,"a","musical#3(musical%3:00:01::)","characteristic of or resembling or accompanied by music","a musical speaking voice|a musical comedy","musical"
