"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"afeared",300079053,,"adj.all",0,"s","afeared#1(afeared%5:00:00:afraid:00),afeard#1(afeard%5:00:00:afraid:00)","a pronunciation of afraid","","afeared,afeard",1,95,"domain usage",107086061,"noun.communication",10,"n","regionalism#1(regionalism%1:10:00::)","a feature (as a pronunciation or expression or custom) that is characteristic of a particular region","","regionalism"
"incidental expense",113242261,,"noun.possession",21,"n","incidental#1(incidental%1:21:00::),minor expense#1(minor_expense%1:21:00::),incidental expense#1(incidental_expense%1:21:00::)","(frequently plural) an expense not budgeted or not specified","he requested reimbursement of $7 for incidental expenses","incidental,minor expense,incidental expense",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"denim",103566157,,"noun.artifact",6,"n","blue jeans#1(blue_jeans%1:06:00::),jeans#1(jeans%1:06:00::),denim#1(denim%1:06:03::)","(used in the plural) close-fitting trousers of heavy denim for manual work or casual wear","","blue jeans,jeans,denim",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"fatigues",103305762,,"noun.artifact",6,"n","fatigues#1(fatigues%1:06:00::)","military uniform worn by military personnel when doing menial labor","","fatigues",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"remains",109141201,,"noun.object",17,"n","archeological remains#1(archeological_remains%1:17:00::),remains#2(remains%1:17:02::)","a relic that has been excavated from the soil","","archeological remains,remains",2,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"lees",109274958,,"noun.object",17,"n","lees#1(lees%1:17:00::)","the sediment from fermentation of an alcoholic beverage","","lees",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"spoil",113198081,,"noun.possession",21,"n","spoil#1(spoil%1:21:00::)","(usually plural) valuables taken by violence (especially in war)","to the victor belong the spoils of the enemy","spoil",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"motel",103746992,1,"noun.artifact",6,"n","motel#1(motel%1:06:00::)","a motor hotel","","motel",1,95,"domain usage",106223458,"noun.communication",10,"n","portmanteau#1(portmanteau%1:10:00::),portmanteau word#1(portmanteau_word%1:10:00::),blend#2(blend%1:10:00::)","a new word formed by joining two others and combining their meanings","`smog' is a blend of `smoke' and `fog'|`brunch' is a well-known portmanteau|`motel' is a portmanteau word made by combining `motor' and `hotel'","portmanteau,portmanteau word,blend"
"prick",105458484,,"noun.body",8,"n","pecker#1(pecker%1:08:00::),cock#1(cock%1:08:00::),dick#2(dick%1:08:00::),putz#2(putz%1:08:00::),prick#3(prick%1:08:00::),tool#4(tool%1:08:00::),shaft#6(shaft%1:08:01::)","obscene terms for penis","","pecker,cock,dick,putz,prick,tool,shaft",3,95,"domain usage",107053904,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth"
"clubable",302265752,,"adj.all",0,"s","clubbable#1(clubbable%5:00:00:sociable:00),clubable#1(clubable%5:00:00:sociable:00)","inclined to club together","a clubbable man","clubbable,clubable",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"blood-and-guts",301514515,1,"adj.all",0,"s","blood-and-guts#1(blood-and-guts%5:00:00:intense:00)","marked by great zeal or violence","blood-and-guts football|real blood-and-guts fiction","blood-and-guts",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"scotch",302430608,,"adj.all",0,"s","stinting#1(stinting%5:00:00:thrifty:00),frugal#1(frugal%5:00:00:thrifty:00),sparing#1(sparing%5:00:00:thrifty:00),scotch#2(scotch%5:00:00:thrifty:00),economical#3(economical%5:00:00:thrifty:00)","avoiding waste","an economical meal|an economical shopper|a frugal farmer|a frugal lunch|sparing in their use of heat and light|stinting in bestowing gifts|`scotch' is used only informally|a sparing father and a spending son|thrifty because they remember the great Depression","stinting,frugal,sparing,scotch,economical",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"ruckle",201280906,,"verb.contact",35,"v","crease#1(crease%2:35:00::),crinkle#1(crinkle%2:35:00::),crisp#1(crisp%2:35:00::),wrinkle#2(wrinkle%2:35:00::),ruckle#2(ruckle%2:35:00::),scrunch up#2(scrunch_up%2:35:00::),scrunch#3(scrunch%2:35:00::)","make wrinkles or creases on a smooth surface; make a pressed, folded or wrinkled line in; `crisp' is archaic","The dress got wrinkled|crease the paper like this to make a crane","crease,crinkle,crisp,wrinkle,ruckle,scrunch up,scrunch",2,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"storied",301221488,,"adj.all",0,"s","storeyed#1(storeyed%5:00:00:high-rise:00),storied#2(storied%5:00:00:high-rise:00)","having stories as indicated","a six-storied building","storeyed,storied",2,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"paddy",109649670,,"noun.person",18,"n","Mick#1(mick%1:18:00::),Paddy#1(paddy%1:18:00::),Mickey#1(mickey%1:18:00::)","(ethnic slur) offensive term for a person of Irish descent","","Mick,Paddy,Mickey",1,95,"domain usage",106653352,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation"
"spick",109654555,,"noun.person",18,"n","spic#1(spic%1:18:00::),spik#1(spik%1:18:00::),spick#1(spick%1:18:00::)","(ethnic slur) offensive term for persons of Latin American descent","","spic,spik,spick",1,95,"domain usage",106654949,"noun.communication",10,"n","ethnic slur#1(ethnic_slur%1:10:00::)","a slur on someone's race or language","","ethnic slur"
"glasses",104213806,4,"noun.artifact",6,"n","eyeglasses#1(eyeglasses%1:06:00::),spectacles#1(spectacles%1:06:00::),specs#1(specs%1:06:00::),glasses#1(glasses%1:06:00::)","(plural) optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision","","eyeglasses,spectacles,specs,glasses",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"underpants",104443647,,"noun.artifact",6,"n","underpants#1(underpants%1:06:00::)","an undergarment that covers the body from the waist no further than to the thighs; usually worn next to the skin","","underpants",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"movement",113377363,,"noun.process",22,"n","bowel movement#1(bowel_movement%1:22:00::),bm#2(bm%1:22:00::),movement#8(movement%1:22:00::)","a euphemism for defecation","he had a bowel movement","bowel movement,bm,movement",8,95,"domain usage",106540642,"noun.communication",10,"n","euphemism#1(euphemism%1:10:00::)","an inoffensive or indirect expression that is substituted for one that is considered offensive or too harsh","","euphemism"
"good",400057926,4,"adv.all",2,"r","good#2(good%4:02:01::),soundly#2(soundly%4:02:00::),thoroughly#2(thoroughly%4:02:01::)","completely and absolutely (`good' is sometimes used informally for `thoroughly')","he was soundly defeated|we beat him good","good,soundly,thoroughly",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"hold",103501187,,"noun.artifact",6,"n","hold#6(hold%1:06:03::)","a stronghold","","hold",6,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"valued",301922634,13,"adj.all",0,"s","valued#1(valued%5:00:00:quantitative:00)","(usually used in combination) having value of a specified kind","triple-valued","valued",1,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"butch",109818152,,"noun.person",18,"n","butch#1(butch%1:18:00::),dike#1(dike%1:18:00::),dyke#1(dyke%1:18:00::)","(slang) offensive term for a lesbian who is noticeably masculine","","butch,dike,dyke",1,95,"domain usage",106653352,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation"
"intention",105915735,1,"noun.cognition",9,"n","intention#2(intention%1:09:01::)","(usually plural) the goal with respect to a marriage proposal","his intentions are entirely honorable","intention",2,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"sporting goods",104226277,,"noun.artifact",6,"n","sporting goods#1(sporting_goods%1:06:00::)","sports equipment sold as a commodity","","sporting goods",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"pot",105487834,,"noun.body",8,"n","bay window#1(bay_window%1:08:00::),tummy#1(tummy%1:08:01::),potbelly#1(potbelly%1:08:00::),corporation#2(corporation%1:08:00::),pot#7(pot%1:08:00::)","slang for a paunch","","bay window,tummy,potbelly,corporation,pot",7,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"bilgewater",106546743,,"noun.communication",10,"n","baloney#1(baloney%1:10:00::),bilgewater#1(bilgewater%1:10:00::),boloney#1(boloney%1:10:00::),bosh#1(bosh%1:10:00::),drool#1(drool%1:10:00::),tosh#1(tosh%1:10:00::),humbug#1(humbug%1:10:00::),twaddle#1(twaddle%1:10:00::),tommyrot#1(tommyrot%1:10:00::),tarradiddle#2(tarradiddle%1:10:02::),taradiddle#2(taradiddle%1:10:02::)","pretentious or silly talk or writing","","baloney,bilgewater,boloney,bosh,drool,tosh,humbug,twaddle,tommyrot,tarradiddle,taradiddle",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"fuck",100847635,,"noun.act",4,"n","piece of ass#1(piece_of_ass%1:04:00::),screwing#1(screwing%1:04:00::),shtup#1(shtup%1:04:00::),fuck#1(fuck%1:04:00::),fucking#1(fucking%1:04:00::),nookie#1(nookie%1:04:00::),nooky#1(nooky%1:04:00::),roll in the hay#1(roll_in_the_hay%1:04:00::),piece of tail#1(piece_of_tail%1:04:00::),shag#4(shag%1:04:01::),ass#4(ass%1:04:00::),screw#5(screw%1:04:00::)","slang for sexual intercourse","","piece of ass,screwing,shtup,fuck,fucking,nookie,nooky,roll in the hay,piece of tail,shag,ass,screw",1,95,"domain usage",107053904,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth"
"fine",302088648,4,"adj.all",0,"s","all right#1(all_right%5:00:00:satisfactory:00),hunky-dory#1(hunky-dory%5:00:00:satisfactory:00),fine#1(fine%5:00:00:satisfactory:00),o.k.#1(o.k.%5:00:00:satisfactory:00),ok#1(ok%5:00:00:satisfactory:00),okay#1(okay%5:00:00:satisfactory:00),cool#5(cool%5:00:00:satisfactory:00)","being satisfactory or in satisfactory condition","the passengers were shaken up but are all right|is everything all right?|things are okay|dinner and the movies had been fine|an all-right movie|everything's fine|another minute I'd have been fine","all right,hunky-dory,fine,o.k.,ok,okay,cool",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"sure",400145758,18,"adv.all",2,"r","certainly#1(certainly%4:02:00::),for certain#1(for_certain%4:02:00::),for sure#1(for_sure%4:02:00::),surely#1(surely%4:02:00::),sure as shooting#1(sure_as_shooting%4:02:00::),sure#1(sure%4:02:00::),sure enough#2(sure_enough%4:02:02::)","definitely or positively (`sure' is sometimes used informally for `surely')","she certainly is a hard worker|it's going to be a good day for sure|they are coming, for certain|he'll win sure as shooting|they sure smell good|sure he'll come|the results are surely encouraging|they thought he had been killed sure enough","certainly,for certain,for sure,surely,sure as shooting,sure,sure enough",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"card",110696716,,"noun.person",18,"n","wag#1(wag%1:18:00::),wit#3(wit%1:18:00::),card#5(card%1:18:00::)","a witty amusing person who makes jokes","","wag,wit,card",5,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"awfully",400055488,5,"adv.all",2,"r","awful#1(awful%4:02:00::),terribly#1(terribly%4:02:00::),frightfully#1(frightfully%4:02:00::),awfully#1(awfully%4:02:00::)","used as intensifiers","terribly interesting|I'm awful sorry","awful,terribly,frightfully,awfully",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"hip",301310698,,"adj.all",0,"s","hip#1(hip%5:00:00:informed:00),hep#1(hep%5:00:00:informed:00),hip to#1(hip_to%5:00:00:informed:00)","informed about the latest trends","","hip,hep,hip to",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"in the raw",300460299,,"adj.all",0,"s","bare-ass#1(bare-ass%5:00:00:unclothed:00),bare-assed#1(bare-assed%5:00:00:unclothed:00),in the altogether#1(in_the_altogether%5:00:00:unclothed:00),in the buff#1(in_the_buff%5:00:00:unclothed:00),stark naked#1(stark_naked%5:00:00:unclothed:00),peeled#1(peeled%5:00:00:unclothed:00),naked as a jaybird#1(naked_as_a_jaybird%5:00:00:unclothed:00),in the raw#1(in_the_raw%5:00:00:unclothed:00),raw#13(raw%5:00:00:unclothed:00)","(used informally) completely unclothed","","bare-ass,bare-assed,in the altogether,in the buff,stark naked,peeled,naked as a jaybird,in the raw,raw",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"fogy",109957378,,"noun.person",18,"n","dodo#1(dodo%1:18:00::),fogy#1(fogy%1:18:00::),fogey#1(fogey%1:18:00::),fossil#1(fossil%1:18:00::)","someone whose style is out of fashion","","dodo,fogy,fogey,fossil",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"dinky",300168782,,"adj.all",0,"s","dinky#2(dinky%5:00:00:attractive:01)","(British informal) pretty and neat","what a dinky little hat","dinky",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"snafu",100076121,,"noun.act",4,"n","snafu#1(snafu%1:04:00::)","an acronym often used by soldiers in World War II: situation normal all fucked up","","snafu",1,95,"domain usage",107021186,"noun.communication",10,"n","initialism#1(initialism%1:10:01::),acronym#1(acronym%1:10:00::)","a word formed from the initial letters of the several words in the name and pronounced as one word","the word `scuba' is an acronym for s(elf)-c(ontained) u(nderwater) b(reathing) a(pparatus)|`NATO' is an initialism for North Atlantic Treaty Organization","initialism,acronym"
"storeyed",301221488,,"adj.all",0,"s","storeyed#1(storeyed%5:00:00:high-rise:00),storied#2(storied%5:00:00:high-rise:00)","having stories as indicated","a six-storied building","storeyed,storied",1,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"compliments",106566377,,"noun.communication",10,"n","compliments#1(compliments%1:10:01::),wish#3(wish%1:10:01::),regard#3(regard%1:10:00::)","(usually plural) a polite expression of desire for someone's welfare","give him my kind regards|my best wishes","compliments,wish,regard",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"slip-joint pliers",104182748,,"noun.artifact",6,"n","slip-joint pliers#1(slip-joint_pliers%1:06:00::)","pliers with a joint adjustable to two positions in order to increase the opening of the jaws","","slip-joint pliers",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"neutralisation",100235564,,"noun.act",4,"n","neutralisation#2(neutralisation%1:04:02::),neutralization#3(neutralization%1:04:02::)","(euphemism) the removal of a threat by killing or destroying it (especially in a covert operation or military operation)","","neutralisation,neutralization",2,95,"domain usage",106540642,"noun.communication",10,"n","euphemism#1(euphemism%1:10:00::)","an inoffensive or indirect expression that is substituted for one that is considered offensive or too harsh","","euphemism"
"gone",300739517,5,"adj.all",0,"s","done for#1(done_for%5:00:00:destroyed:00),kaput#1(kaput%5:00:00:destroyed:00),gone#1(gone%5:00:00:destroyed:00)","destroyed or killed","we are gone geese","done for,kaput,gone",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"slap-up",301127764,,"adj.all",0,"s","bang-up#1(bang-up%5:00:00:good:01),swell#1(swell%5:00:00:good:01),dandy#1(dandy%5:00:00:good:01),cracking#1(cracking%5:00:00:good:01),corking#1(corking%5:00:00:good:01),bully#1(bully%5:00:00:good:01),smashing#1(smashing%5:00:00:good:01),slap-up#1(slap-up%5:00:00:good:01),nifty#1(nifty%5:00:00:good:01),groovy#1(groovy%5:00:00:good:01),peachy#1(peachy%5:00:00:good:01),not bad#1(not_bad%5:00:00:good:01),keen#3(keen%5:00:00:good:01),great#4(great%5:00:00:good:01),neat#5(neat%5:00:00:good:01),old#6(old%5:00:00:good:01)","very good","he did a bully job|a neat sports car|had a great time at the party|you look simply smashing|we had a grand old time","bang-up,swell,dandy,cracking,corking,bully,smashing,slap-up,nifty,groovy,peachy,not bad,keen,great,neat,old",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"dickybird",101506721,,"noun.animal",5,"n","dickey-bird#1(dickey-bird%1:05:00::),dickybird#1(dickybird%1:05:00::),dicky-bird#1(dicky-bird%1:05:00::),dickeybird#1(dickeybird%1:05:00::)","small bird; adults talking to children sometimes use these words to refer to small birds","","dickey-bird,dickybird,dicky-bird,dickeybird",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"phiz",105533242,,"noun.body",8,"n","visage#1(visage%1:08:00::),physiognomy#1(physiognomy%1:08:00::),kisser#2(kisser%1:08:00::),phiz#2(phiz%1:08:00::),smiler#2(smiler%1:08:00::),countenance#3(countenance%1:08:00::),mug#3(mug%1:08:00::)","the human face (`kisser' and `smiler' and `mug' are informal terms for `face' and `phiz' is British)","","visage,physiognomy,kisser,phiz,smiler,countenance,mug",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"square",110576949,,"noun.person",18,"n","square toes#1(square_toes%1:18:00::),square#6(square%1:18:00::)","a formal and conservative person with old-fashioned views","","square toes,square",6,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"verily",400494925,,"adv.all",2,"r","verily#1(verily%4:02:00::)","in truth; certainly","I verily think so|trust in the Lord...and verily thou shalt be fed","verily",1,95,"domain usage",107002343,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism"
"regent",301833151,,"adj.all",0,"s","regent#1(regent%5:00:00:powerful:00)","acting or functioning as a regent or ruler","prince-regent","regent",1,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"assets",113265466,,"noun.possession",21,"n","assets#1(assets%1:21:00::)","anything of material value or usefulness that is owned by a person or company","","assets",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"receivables",113266108,,"noun.possession",21,"n","receivables#1(receivables%1:21:00::)","money that you currently expect to receive from notes or accounts","","receivables",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
"boffin",109797498,,"noun.person",18,"n","boffin#1(boffin%1:18:00::)","(British slang) a scientist or technician engaged in military research","","boffin",1,95,"domain usage",107086837,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant"
"plainly",400039730,12,"adv.all",2,"r","patently#1(patently%4:02:00::),evidently#1(evidently%4:02:00::),manifestly#1(manifestly%4:02:00::),plainly#1(plainly%4:02:00::),obviously#1(obviously%4:02:00::),plain#1(plain%4:02:00::),apparently#2(apparently%4:02:01::)","unmistakably (`plain' is often used informally for `plainly')","the answer is obviously wrong|she was in bed and evidently in great pain|he was manifestly too important to leave off the guest list|it is all patently nonsense|she has apparently been living here for some time|I thought he owned the property, but apparently not|You are plainly wrong|he is plain stubborn","patently,evidently,manifestly,plainly,obviously,plain,apparently",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"snazzy",300979308,,"adj.all",0,"s","snazzy#1(snazzy%5:00:00:stylish:00)","flashily stylish","a snazzy outfit","snazzy",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"living",300005838,1,"adj.all",0,"s","living#3(living%5:00:00:absolute:00)","(informal) absolute","she is a living doll|scared the living daylights out of them|beat the living hell out of him","living",3,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"stuffed",301090025,,"adj.all",0,"s","stuffed#2(stuffed%5:00:02:full:00)","crammed with food","a full stomach|I feel stuffed","stuffed",2,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"drink",109208060,,"noun.object",17,"n","drink#4(drink%1:17:00::)","any large deep body of water","he jumped into the drink and had to be rescued","drink",4,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"bare-assed",300460299,,"adj.all",0,"s","bare-ass#1(bare-ass%5:00:00:unclothed:00),bare-assed#1(bare-assed%5:00:00:unclothed:00),in the altogether#1(in_the_altogether%5:00:00:unclothed:00),in the buff#1(in_the_buff%5:00:00:unclothed:00),stark naked#1(stark_naked%5:00:00:unclothed:00),peeled#1(peeled%5:00:00:unclothed:00),naked as a jaybird#1(naked_as_a_jaybird%5:00:00:unclothed:00),in the raw#1(in_the_raw%5:00:00:unclothed:00),raw#13(raw%5:00:00:unclothed:00)","(used informally) completely unclothed","","bare-ass,bare-assed,in the altogether,in the buff,stark naked,peeled,naked as a jaybird,in the raw,raw",1,95,"domain usage",107004049,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism"
"pounder",113584906,,"noun.quantity",23,"n","pounder#1(pounder%1:23:00::)","(used only in combination) something weighing a given number of pounds","the fisherman caught a 10-pounder|their linemen are all 300-pounders","pounder",1,95,"domain usage",106242274,"noun.communication",10,"n","combining form#1(combining_form%1:10:00::)","a bound form used only in compounds","`hemato-' is a combining form in words like `hematology'","combining form"
"taco",109657065,,"noun.person",18,"n","greaser#1(greaser%1:18:00::),wetback#1(wetback%1:18:00::),taco#1(taco%1:18:00::)","(ethnic slur) offensive term for a person of Mexican descent","","greaser,wetback,taco",1,95,"domain usage",106653352,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation"
"topside",104392187,,"noun.artifact",6,"n","topside#1(topside%1:06:00::)","(usually plural) weather deck; the part of a ship's hull that is above the waterline","","topside",1,95,"domain usage",106230167,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural"
