"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"chalk up",200951864,1,"verb.communication",32,"v","chalk up#2(chalk_up%2:32:00::),tally#3(tally%2:32:01::)","keep score, as in games","","chalk up,tally",2,21,"entail",200950094,"verb.communication",32,"v","count#1(count%2:32:00::),numerate#1(numerate%2:32:00::),enumerate#2(enumerate%2:32:01::),number#5(number%2:32:00::)","determine the number or amount of","Count your change|Can you count the books on your shelf?","count,numerate,enumerate,number"
"separate",200651705,7,"verb.cognition",31,"v","secern#1(secern%2:31:01::),differentiate#1(differentiate%2:31:01::),secernate#1(secernate%2:31:00::),distinguish#1(distinguish%2:31:00::),tell apart#2(tell_apart%2:31:00::),severalise#2(severalise%2:31:00::),severalize#2(severalize%2:31:00::),separate#3(separate%2:31:01::),tell#8(tell%2:31:01::)","mark as different","We distinguish several kinds of maple","secern,differentiate,secernate,distinguish,tell apart,severalise,severalize,separate,tell",3,21,"entail",200654270,"verb.cognition",31,"v","compare#1(compare%2:31:00::)","examine and note the similarities or differences of","John compared his haircut to his friend's|We compared notes after we had both seen the movie","compare"
"pierce",201443088,,"verb.contact",35,"v","pierce#5(pierce%2:35:00::)","make a hole into","The needle pierced her flesh","pierce",5,21,"entail",201554839,"verb.contact",35,"v","cut#1(cut%2:35:00::)","separate with or as if with an instrument","Cut the rope","cut"
"top",202692466,,"verb.stative",42,"v","top#4(top%2:42:11::),lead#8(lead%2:42:01::)","be ahead of others; be the first","she topped her class every year","top,lead",4,21,"entail",201074651,"verb.competition",33,"v","compete#1(compete%2:33:00::),vie#1(vie%2:33:00::),contend#5(contend%2:33:00::)","compete for something; engage in a contest; measure oneself against others","","compete,vie,contend"
"lament",201805733,1,"verb.emotion",37,"v","lament#1(lament%2:37:00::),keen#1(keen%2:37:00::)","express grief verbally","we lamented the death of the child","lament,keen",1,21,"entail",201800890,"verb.emotion",37,"v","sorrow#1(sorrow%2:37:00::),grieve#1(grieve%2:37:00::)","feel grief","","sorrow,grieve"
"harp",201736114,,"verb.creation",36,"v","harp#2(harp%2:36:00::)","play the harp","She harped the Saint-Saens beautifully","harp",2,21,"entail",201594915,"verb.contact",35,"v","pluck#1(pluck%2:35:00::),pull off#1(pull_off%2:35:00::),tweak#2(tweak%2:35:00::),pick off#2(pick_off%2:35:00::)","pull or pull out sharply","pluck the flowers off the bush","pluck,pull off,tweak,pick off"
"cannibalize",201164453,,"verb.consumption",34,"v","cannibalize#2(cannibalize%2:34:01::),cannibalise#2(cannibalise%2:34:01::)","use parts of something to repair something else","","cannibalize,cannibalise",2,21,"entail",201661198,"verb.creation",36,"v","break apart#1(break_apart%2:36:00::),disassemble#1(disassemble%2:36:00::),take apart#1(take_apart%2:36:00::),dismantle#2(dismantle%2:36:00::),break up#8(break_up%2:36:00::)","take apart into its constituent pieces","","break apart,disassemble,take apart,dismantle,break up"
"tuck in",201175499,,"verb.consumption",34,"v","tuck away#1(tuck_away%2:34:00::),tuck in#1(tuck_in%2:34:00::),put away#6(put_away%2:34:00::)","eat up; usually refers to a considerable quantity of food","My son tucked in a whole pizza","tuck away,tuck in,put away",1,21,"entail",201168661,"verb.consumption",34,"v","eat#2(eat%2:34:01::)","eat a meal; take a meal","I didn't eat yet, so I gladly accept your invitation|We did not eat until 10 P.M. because there were so many phone calls","eat"
"body guard",202030046,,"verb.motion",38,"v","body guard#1(body_guard%2:38:00::)","accompany and protect from physical harm","","body guard",1,21,"entail",202029007,"verb.motion",38,"v","escort#1(escort%2:38:00::)","accompany as an escort","She asked her older brother to escort her to the ball","escort"
"bustle about",202061447,1,"verb.motion",38,"v","bustle#1(bustle%2:38:00::),bustle about#1(bustle_about%2:38:00::),hustle#2(hustle%2:38:00::)","move or cause to move energetically or busily","The cheerleaders bustled about excitingly before their performance","bustle,bustle about,hustle",1,21,"entail",202062250,"verb.motion",38,"v","cannonball along#1(cannonball_along%2:38:00::),bucket along#1(bucket_along%2:38:00::),belt along#1(belt_along%2:38:00::),hotfoot#1(hotfoot%2:38:00::),hie#1(hie%2:38:00::),step on it#1(step_on_it%2:38:00::),pelt along#1(pelt_along%2:38:00::),race#1(race%2:38:00::),rush#1(rush%2:38:00::),rush along#1(rush_along%2:38:00::),speed#1(speed%2:38:03::),hasten#2(hasten%2:38:00::)","move hurridly","He rushed down the hall to receive his guests|The cars raced down the street","cannonball along,bucket along,belt along,hotfoot,hie,step on it,pelt along,race,rush,rush along,speed,hasten"
"revel",201193475,3,"verb.consumption",34,"v","revel#1(revel%2:34:00::),delight#2(delight%2:34:00::),enjoy#5(enjoy%2:34:00::)","take delight in","he delights in his granddaughter","revel,delight,enjoy",1,21,"entail",201160882,"verb.consumption",34,"v","expend#1(expend%2:34:00::),use#3(use%2:34:00::)","use up, consume fully","The legislature expended its time on school questions","expend,use"
"secernate",200651705,,"verb.cognition",31,"v","secern#1(secern%2:31:01::),differentiate#1(differentiate%2:31:01::),secernate#1(secernate%2:31:00::),distinguish#1(distinguish%2:31:00::),tell apart#2(tell_apart%2:31:00::),severalise#2(severalise%2:31:00::),severalize#2(severalize%2:31:00::),separate#3(separate%2:31:01::),tell#8(tell%2:31:01::)","mark as different","We distinguish several kinds of maple","secern,differentiate,secernate,distinguish,tell apart,severalise,severalize,separate,tell",1,21,"entail",200654270,"verb.cognition",31,"v","compare#1(compare%2:31:00::)","examine and note the similarities or differences of","John compared his haircut to his friend's|We compared notes after we had both seen the movie","compare"
"present",200901861,,"verb.communication",32,"v","salute#6(salute%2:32:01::),present#13(present%2:32:03::)","recognize with a gesture prescribed by a military regulation; assume a prescribed position","When the officers show up, the soldiers have to salute","salute,present",13,21,"entail",200994064,"verb.communication",32,"v","gesticulate#1(gesticulate%2:32:00::),motion#1(motion%2:32:00::),gesture#1(gesture%2:32:00::)","show, express or direct through movement","He gestured his desire to leave","gesticulate,motion,gesture"
"recognize",202197021,25,"verb.perception",39,"v","tell apart#1(tell_apart%2:39:00::),discern#1(discern%2:39:00::),make out#1(make_out%2:39:00::),spot#2(spot%2:39:02::),distinguish#2(distinguish%2:39:00::),pick out#2(pick_out%2:39:00::),recognize#3(recognize%2:39:01::),recognise#3(recognise%2:39:01::)","detect with the senses","I can't make out the faces in this photograph|The fleeing convicts were picked out of the darkness by the watchful prison guards","tell apart,discern,make out,spot,distinguish,pick out,recognize,recognise",3,21,"entail",202110292,"verb.perception",39,"v","perceive#1(perceive%2:39:00::),comprehend#2(comprehend%2:39:00::)","to become aware of through the senses","I could perceive the ship coming over the horizon","perceive,comprehend"
"remit",202259270,1,"verb.possession",40,"v","remit#1(remit%2:40:00::)","send (money) in payment","remit $25","remit",1,21,"entail",202224624,"verb.possession",40,"v","transfer#5(transfer%2:40:00::)","cause to change ownership","I transferred my stock holdings to my children","transfer"
"slalom",201942096,,"verb.motion",38,"v","slalom#1(slalom%2:38:00::)","race on skis around obstacles","","slalom",1,21,"entail",201994976,"verb.motion",38,"v","zigzag#1(zigzag%2:38:00::),crank#1(crank%2:38:01::)","travel along a zigzag path","The river zigzags through the countryside","zigzag,crank"
"curve",200362812,,"verb.change",30,"v","curl#1(curl%2:30:00::),kink#2(kink%2:30:00::),curve#5(curve%2:30:00::)","form a curl, curve, or kink","the cigar smoke curled up at the ceiling","curl,kink,curve",5,21,"entail",201282532,"verb.contact",35,"v","twist#2(twist%2:35:02::),bend#3(bend%2:35:00::),deform#3(deform%2:35:01::),flex#5(flex%2:35:02::),turn#21(turn%2:35:11::)","cause (a plastic object) to assume a crooked or angular form","bend the rod|twist the dough into a braid|the strong man could turn an iron bar","twist,bend,deform,flex,turn"
"bury",201237183,3,"verb.contact",35,"v","bury#3(bury%2:35:00::)","place in the earth and cover with soil","They buried the stolen goods","bury",3,21,"entail",201335092,"verb.contact",35,"v","cover#1(cover%2:35:00::)","provide with a covering or cause to be covered","cover her face with a handkerchief|cover the grave with flowers|cover the child with a blanket","cover"
"strike",201310583,,"verb.contact",35,"v","strickle#2(strickle%2:35:00::),strike#20(strike%2:35:10::)","smooth with a strickle","strickle the grain in the measure","strickle,strike",20,21,"entail",201255450,"verb.contact",35,"v","smoothen#1(smoothen%2:35:00::),smooth#1(smooth%2:35:00::)","make smooth or smoother, as if by rubbing","smooth the surface of the wood","smoothen,smooth"
"convey",202081235,,"verb.motion",38,"v","bring#1(bring%2:38:00::),convey#6(convey%2:38:00::),take#7(take%2:38:10::)","take something or somebody with oneself somewhere","Take these letters to the boss|This brings me to the main point|Bring me the box from the other room","bring,convey,take",6,21,"entail",201852720,"verb.motion",38,"v","come#1(come%2:38:00::),come up#3(come_up%2:38:02::)","move toward, travel toward something or somebody or approach something or somebody","Come with me to the Casbah|come down here!|come out of the closet!|come into the room|He came singing down the road","come,come up"
"wake up",200018519,7,"verb.body",29,"v","come alive#1(come_alive%2:29:00::),awake#1(awake%2:29:00::),awaken#2(awaken%2:29:01::),waken#2(waken%2:29:00::),wake#2(wake%2:29:01::),wake up#2(wake_up%2:29:00::),arouse#2(arouse%2:29:05::)","stop sleeping","She woke up to the sound of the alarm clock","come alive,awake,awaken,waken,wake,wake up,arouse",2,21,"entail",200014735,"verb.body",29,"v","catch some Z's#1(catch_some_z's%2:29:00::),log Z's#1(log_z's%2:29:00::),slumber#1(slumber%2:29:00::),sleep#1(sleep%2:29:00::),kip#1(kip%2:29:00::)","be asleep","","catch some Z's,log Z's,slumber,sleep,kip"
"condemn",200908830,1,"verb.communication",32,"v","sentence#1(sentence%2:32:00::),doom#2(doom%2:32:00::),condemn#5(condemn%2:32:01::)","pronounce a sentence on (somebody) in a court of law","He was condemned to ten years in prison","sentence,doom,condemn",5,21,"entail",200908462,"verb.communication",32,"v","convict#1(convict%2:32:00::)","find or declare guilty","The man was convicted of fraud and sentenced","convict"
"scar",201553515,,"verb.contact",35,"v","pock#1(pock%2:35:00::),scar#1(scar%2:35:00::),pit#2(pit%2:35:00::),mark#8(mark%2:35:02::)","mark with a scar","The skin disease scarred his face permanently","pock,scar,pit,mark",1,21,"entail",201558062,"verb.contact",35,"v","incise#1(incise%2:35:00::)","make an incision into by carving or cutting","","incise"
"bear down upon",201931459,,"verb.motion",38,"v","bear down upon#1(bear_down_upon%2:38:00::),bear down on#1(bear_down_on%2:38:00::)","sail towards another vessel, of a ship","","bear down upon,bear down on",1,21,"entail",201948575,"verb.motion",38,"v","sail#3(sail%2:38:00::)","travel on water propelled by wind","I love sailing, especially on the open sea|the ship sails on","sail"
"compromise",201037230,2,"verb.communication",32,"v","compromise#2(compromise%2:32:00::)","settle by concession","","compromise",2,21,"entail",200807178,"verb.communication",32,"v","agree#1(agree%2:32:00::),concur#1(concur%2:32:00::),concord#4(concord%2:32:00::),hold#35(hold%2:32:15::)","be in accord; be in agreement","We agreed on the terms of the settlement|I can't agree with you!|I hold with those who say life is sacred|Both philosophers concord on this point","agree,concur,concord,hold"
"abort",200059670,,"verb.body",29,"v","abort#3(abort%2:29:00::)","terminate a pregnancy by undergoing an abortion","","abort",3,21,"entail",200054002,"verb.body",29,"v","conceive#3(conceive%2:29:00::)","become pregnant; undergo conception","She cannot conceive|My daughter was conceived in Christmas Day","conceive"
"arraign",202503004,1,"verb.social",41,"v","arraign#1(arraign%2:41:00::)","call before a court to answer an indictment","","arraign",1,21,"entail",202526313,"verb.social",41,"v","indict#1(indict%2:41:00::)","accuse formally of a crime","","indict"
"arraign",202503004,1,"verb.social",41,"v","arraign#1(arraign%2:41:00::)","call before a court to answer an indictment","","arraign",1,21,"entail",200845289,"verb.communication",32,"v","charge#2(charge%2:32:02::),accuse#2(accuse%2:32:01::)","blame for, make a claim of wrongdoing or misbehavior against","he charged the director with indifference","charge,accuse"
"maturate",200251067,,"verb.change",30,"v","maturate#1(maturate%2:30:00::),mature#1(mature%2:30:00::),grow#5(grow%2:30:04::)","develop and reach maturity; undergo maturation","He matured fast|The child grew fast","maturate,mature,grow",1,21,"entail",200248912,"verb.change",30,"v","senesce#1(senesce%2:30:00::),age#2(age%2:30:00::),maturate#2(maturate%2:30:01::),mature#5(mature%2:30:01::),get on#7(get_on%2:30:03::)","grow old or older","She aged gracefully|we age every day--what a depressing thought!|Young men senesce","senesce,age,maturate,mature,get on"
"discharge",200906141,1,"verb.communication",32,"v","acquit#1(acquit%2:32:00::),assoil#1(assoil%2:32:01::),exculpate#1(exculpate%2:32:00::),exonerate#1(exonerate%2:32:00::),discharge#6(discharge%2:32:00::),clear#18(clear%2:32:00::)","pronounce not guilty of criminal charges","The suspect was cleared of the murder charges","acquit,assoil,exculpate,exonerate,discharge,clear",6,21,"entail",200671878,"verb.cognition",31,"v","pass judgment#1(pass_judgment%2:31:00::),evaluate#2(evaluate%2:31:01::),judge#2(judge%2:31:00::)","form a critical opinion of","I cannot judge some works of modern art|How do you evaluate this grant proposal?|We shouldn't pass judgment on other people","pass judgment,evaluate,judge"
"pit",201553515,,"verb.contact",35,"v","pock#1(pock%2:35:00::),scar#1(scar%2:35:00::),pit#2(pit%2:35:00::),mark#8(mark%2:35:02::)","mark with a scar","The skin disease scarred his face permanently","pock,scar,pit,mark",2,21,"entail",201558062,"verb.contact",35,"v","incise#1(incise%2:35:00::)","make an incision into by carving or cutting","","incise"
"prize",201595713,,"verb.contact",35,"v","jimmy#1(jimmy%2:35:00::),lever#1(lever%2:35:00::),pry#1(pry%2:35:00::),prise#1(prise%2:35:00::),prize#2(prize%2:35:00::)","to move or force, especially in an effort to get something open","The burglar jimmied the lock|Raccoons managed to pry the lid off the garbage pail","jimmy,lever,pry,prise,prize",2,21,"entail",200420359,"verb.change",30,"v","loosen#1(loosen%2:30:01::),loose#3(loose%2:30:02::)","make loose or looser","loosen the tension on a rope","loosen,loose"
"notice",202122291,19,"verb.perception",39,"v","note#2(note%2:39:00::),notice#2(notice%2:39:00::),mark#7(mark%2:39:00::)","notice or perceive","mark my words|She noted that someone was following her","note,notice,mark",2,21,"entail",202110292,"verb.perception",39,"v","perceive#1(perceive%2:39:00::),comprehend#2(comprehend%2:39:00::)","to become aware of through the senses","I could perceive the ship coming over the horizon","perceive,comprehend"
"quail at",201785753,,"verb.emotion",37,"v","quail at#1(quail_at%2:37:00::),apprehend#3(apprehend%2:37:00::)","anticipate with dread or anxiety","","quail at,apprehend",1,21,"entail",201783523,"verb.emotion",37,"v","dread#1(dread%2:37:00::),fear#2(fear%2:37:00::)","be afraid or scared of; be frightened of","I fear the winters in Moscow|We should not fear the Communists!","dread,fear"
"leave behind",200360776,,"verb.change",30,"v","leave behind#2(leave_behind%2:30:00::),leave#12(leave%2:30:03::)","be survived by after one's death","He left six children|At her death, she left behind her husband and 11 cats","leave behind,leave",2,21,"entail",200359116,"verb.change",30,"v","pass away#1(pass_away%2:30:00::),cash in one's chips#1(cash_in_one's_chips%2:30:00::),buy the farm#1(buy_the_farm%2:30:00::),decease#1(decease%2:30:00::),croak#1(croak%2:30:00::),give-up the ghost#1(give-up_the_ghost%2:30:00::),perish#1(perish%2:30:00::),kick the bucket#1(kick_the_bucket%2:30:00::),snuff it#1(snuff_it%2:30:00::),drop dead#1(drop_dead%2:30:00::),die#1(die%2:30:00::),expire#2(expire%2:30:00::),pop off#2(pop_off%2:30:00::),conk#3(conk%2:30:00::),exit#3(exit%2:30:00::),choke#12(choke%2:30:01::),go#17(go%2:30:00::),pass#24(pass%2:30:11::)","pass from physical life and lose all bodily attributes and functions necessary to sustain life","She died from cancer|The children perished in the fire|The old guy kicked the bucket at the age of 102|The patient went peacefully","pass away,cash in one's chips,buy the farm,decease,croak,give-up the ghost,perish,kick the bucket,snuff it,drop dead,die,expire,pop off,conk,exit,choke,go,pass"
"wean",201189485,1,"verb.consumption",34,"v","wean#1(wean%2:34:00::),ablactate#1(ablactate%2:34:00::)","gradually deprive (infants and young mammals) of mother's milk","she weaned her baby when he was 3 months old and started him on powdered milk|The kitten was weaned and fed by its owner with a bottle","wean,ablactate",1,21,"entail",201188955,"verb.consumption",34,"v","breastfeed#1(breastfeed%2:34:00::),give suck#1(give_suck%2:34:00::),lactate#1(lactate%2:34:00::),wet-nurse#1(wet-nurse%2:34:00::),suckle#2(suckle%2:34:00::),nurse#5(nurse%2:34:00::),suck#7(suck%2:34:02::)","give suck to","The wetnurse suckled the infant|You cannot nurse your baby in public in some places","breastfeed,give suck,lactate,wet-nurse,suckle,nurse,suck"
"strangle",201573301,4,"verb.contact",35,"v","strangle#1(strangle%2:35:00::),strangulate#1(strangulate%2:35:00::),throttle#2(throttle%2:35:00::)","kill by squeezing the throat of so as to cut off the air","he tried to strangulate his opponent|A man in Boston has been strangling several dozen prostitutes","strangle,strangulate,throttle",1,21,"entail",201389983,"verb.contact",35,"v","constrict#1(constrict%2:35:00::),compress#2(compress%2:35:00::),contract#3(contract%2:35:04::),compact#4(compact%2:35:00::),press#5(press%2:35:02::),squeeze#9(squeeze%2:35:01::)","squeeze or press together","she compressed her lips|the spasm contracted the muscle","constrict,compress,contract,compact,press,squeeze"
"set on fire",202765336,2,"verb.weather",43,"v","set ablaze#1(set_ablaze%2:43:00::),set on fire#1(set_on_fire%2:43:01::),set aflame#1(set_aflame%2:43:00::),set afire#1(set_afire%2:43:00::)","set fire to; cause to start burning","Lightening set fire to the forest","set ablaze,set on fire,set aflame,set afire",1,21,"entail",202764811,"verb.weather",43,"v","ignite#1(ignite%2:43:00::),light#4(light%2:43:00::)","cause to start burning; subject to fire or great heat","Great heat can ignite almost any dry matter|Light a cigarette","ignite,light"
"prise",201595713,1,"verb.contact",35,"v","jimmy#1(jimmy%2:35:00::),lever#1(lever%2:35:00::),pry#1(pry%2:35:00::),prise#1(prise%2:35:00::),prize#2(prize%2:35:00::)","to move or force, especially in an effort to get something open","The burglar jimmied the lock|Raccoons managed to pry the lid off the garbage pail","jimmy,lever,pry,prise,prize",1,21,"entail",200420359,"verb.change",30,"v","loosen#1(loosen%2:30:01::),loose#3(loose%2:30:02::)","make loose or looser","loosen the tension on a rope","loosen,loose"
"observe",202122730,12,"verb.perception",39,"v","take note#1(take_note%2:39:00::),observe#3(observe%2:39:01::),note#3(note%2:39:02::)","observe with care or pay close attention to","Take note of this chemical reaction","take note,observe,note",3,21,"entail",202110292,"verb.perception",39,"v","perceive#1(perceive%2:39:00::),comprehend#2(comprehend%2:39:00::)","to become aware of through the senses","I could perceive the ship coming over the horizon","perceive,comprehend"
"overhaul",200262962,1,"verb.change",30,"v","modernize#1(modernize%2:30:00::),overhaul#2(overhaul%2:30:00::),modernise#2(modernise%2:30:00::)","make repairs, renovations, revisions or adjustments to","You should overhaul your car engine|overhaul the health care system","modernize,overhaul,modernise",2,21,"entail",200261534,"verb.change",30,"v","bushel#1(bushel%2:30:00::),fix#1(fix%2:30:01::),repair#1(repair%2:30:00::),mend#1(mend%2:30:00::),furbish up#1(furbish_up%2:30:00::),touch on#3(touch_on%2:30:00::),doctor#3(doctor%2:30:01::),restore#4(restore%2:30:01::)","restore by replacing a part or putting together what is torn or broken","She repaired her TV set|Repair my shoes please","bushel,fix,repair,mend,furbish up,touch on,doctor,restore"
"strickle",201310583,,"verb.contact",35,"v","strickle#2(strickle%2:35:00::),strike#20(strike%2:35:10::)","smooth with a strickle","strickle the grain in the measure","strickle,strike",2,21,"entail",201255450,"verb.contact",35,"v","smoothen#1(smoothen%2:35:00::),smooth#1(smooth%2:35:00::)","make smooth or smoother, as if by rubbing","smooth the surface of the wood","smoothen,smooth"
"rope down",201926565,,"verb.motion",38,"v","abseil#1(abseil%2:38:00::),rope down#1(rope_down%2:38:00::),rappel#1(rappel%2:38:00::)","descend by means of a rappel","The ascent was easy--roping down the mountain would be much more difficult and dangerous|You have to learn how to abseil when you want to do technical climbing","abseil,rope down,rappel",1,21,"entail",201926402,"verb.motion",38,"v","mountaineer#1(mountaineer%2:38:00::)","climb mountains for pleasure as a sport","","mountaineer"
"proof",200630180,,"verb.cognition",31,"v","proofread#1(proofread%2:31:00::),proof#3(proof%2:31:00::)","read for errors","I should proofread my manuscripts","proofread,proof",3,21,"entail",200626972,"verb.cognition",31,"v","read#1(read%2:31:00::)","interpret something that is written or printed","read the advertisement|Have you read Salman Rushdie?","read"
"pedal",201731451,,"verb.creation",36,"v","pedal#2(pedal%2:36:00::)","operate the pedals on a keyboard instrument","","pedal",2,21,"entail",201727856,"verb.creation",36,"v","spiel#1(spiel%2:36:00::),play#6(play%2:36:00::)","replay (as a melody)","Play it again, Sam|She played the third movement very beautifully","spiel,play"
"pledge",201177758,,"verb.consumption",34,"v","salute#1(salute%2:34:00::),wassail#2(wassail%2:34:00::),toast#2(toast%2:34:00::),pledge#3(pledge%2:34:00::),drink#3(drink%2:34:12::)","propose a toast to","Let us toast the birthday girl!|Let's drink to the New Year","salute,wassail,toast,pledge,drink",3,21,"entail",201173457,"verb.consumption",34,"v","booze#1(booze%2:34:00::),hit the bottle#1(hit_the_bottle%2:34:00::),fuddle#2(fuddle%2:34:00::),drink#2(drink%2:34:01::)","consume alcohol","We were up drinking all night","booze,hit the bottle,fuddle,drink"
"call off",201902542,,"verb.motion",38,"v","call off#2(call_off%2:38:00::),call#16(call%2:38:00::)","give the calls (to the dancers) for a square dance","","call off,call",2,21,"entail",201902418,"verb.motion",38,"v","square dance#1(square_dance%2:38:00::)","dance in formation","","square dance"
"smoke",201200733,12,"verb.consumption",34,"v","smoke#1(smoke%2:34:00::)","inhale and exhale smoke from cigarettes, cigars, pipes","We never smoked marijuana|Do you smoke?","smoke",1,21,"entail",200005041,"verb.body",29,"v","breathe in#1(breathe_in%2:29:00::),inhale#2(inhale%2:29:00::),inspire#6(inspire%2:29:00::)","draw in (air)","Inhale deeply|inhale the fresh mountain air|The patient has trouble inspiring|The lung cancer patient cannot inspire air very well","breathe in,inhale,inspire"
"smoke",201200733,12,"verb.consumption",34,"v","smoke#1(smoke%2:34:00::)","inhale and exhale smoke from cigarettes, cigars, pipes","We never smoked marijuana|Do you smoke?","smoke",1,21,"entail",200004227,"verb.body",29,"v","breathe out#1(breathe_out%2:29:00::),exhale#1(exhale%2:29:00::),expire#3(expire%2:29:00::)","expel air","Exhale when you lift the weight","breathe out,exhale,expire"
"tattoo",201684766,,"verb.creation",36,"v","tattoo#1(tattoo%2:36:00::)","stain (skin) with indelible color","","tattoo",1,21,"entail",201442789,"verb.contact",35,"v","prick#1(prick%2:35:00::),prickle#3(prickle%2:35:00::)","make a small hole into, as with a needle or a thorn","The nurse pricked my finger to get a small blood sample","prick,prickle"
"shoot",201198331,,"verb.consumption",34,"v","frivol away#1(frivol_away%2:34:00::),fool away#1(fool_away%2:34:00::),fritter away#1(fritter_away%2:34:00::),fritter#1(fritter%2:34:00::),fool#2(fool%2:34:00::),dissipate#3(dissipate%2:34:00::),shoot#15(shoot%2:34:00::)","spend frivolously and unwisely","Fritter away one's inheritance","frivol away,fool away,fritter away,fritter,fool,dissipate,shoot",15,21,"entail",201159809,"verb.consumption",34,"v","wipe out#1(wipe_out%2:34:00::),deplete#1(deplete%2:34:00::),use up#1(use_up%2:34:00::),exhaust#2(exhaust%2:34:00::),eat up#2(eat_up%2:34:03::),run through#2(run_through%2:34:00::),consume#5(consume%2:34:01::),eat#5(eat%2:34:13::)","use up (resources or materials)","this car consumes a lot of gas|We exhausted our savings|They run through 20 bottles of wine a week","wipe out,deplete,use up,exhaust,eat up,run through,consume,eat"
"toast",201177758,1,"verb.consumption",34,"v","salute#1(salute%2:34:00::),wassail#2(wassail%2:34:00::),toast#2(toast%2:34:00::),pledge#3(pledge%2:34:00::),drink#3(drink%2:34:12::)","propose a toast to","Let us toast the birthday girl!|Let's drink to the New Year","salute,wassail,toast,pledge,drink",2,21,"entail",201173457,"verb.consumption",34,"v","booze#1(booze%2:34:00::),hit the bottle#1(hit_the_bottle%2:34:00::),fuddle#2(fuddle%2:34:00::),drink#2(drink%2:34:01::)","consume alcohol","We were up drinking all night","booze,hit the bottle,fuddle,drink"
"win",201102550,71,"verb.competition",33,"v","win#1(win%2:33:00::)","be the winner in a contest or competition; be victorious","He won the Gold Medal in skating|Our home team won|Win the game","win",1,21,"entail",201074651,"verb.competition",33,"v","compete#1(compete%2:33:00::),vie#1(vie%2:33:00::),contend#5(contend%2:33:00::)","compete for something; engage in a contest; measure oneself against others","","compete,vie,contend"
"cannibalise",201164453,,"verb.consumption",34,"v","cannibalize#2(cannibalize%2:34:01::),cannibalise#2(cannibalise%2:34:01::)","use parts of something to repair something else","","cannibalize,cannibalise",2,21,"entail",201661198,"verb.creation",36,"v","break apart#1(break_apart%2:36:00::),disassemble#1(disassemble%2:36:00::),take apart#1(take_apart%2:36:00::),dismantle#2(dismantle%2:36:00::),break up#8(break_up%2:36:00::)","take apart into its constituent pieces","","break apart,disassemble,take apart,dismantle,break up"
"survey",200648607,,"verb.cognition",31,"v","survey#6(survey%2:31:01::)","plot a map of (land)","","survey",6,21,"entail",200490864,"verb.change",30,"v","quantify#2(quantify%2:30:00::),measure#2(measure%2:30:00::)","express as a number or measure or quantity","Can you quantify your results?","quantify,measure"
"netmail",201034314,,"verb.communication",32,"v","e-mail#1(e-mail%2:32:00::),netmail#1(netmail%2:32:00::),email#1(email%2:32:00::)","communicate electronically on the computer","she e-mailed me the good news","e-mail,netmail,email",1,21,"entail",201033280,"verb.communication",32,"v","mail#2(mail%2:32:00::),send#3(send%2:32:00::),post#11(post%2:32:02::)","cause to be directed or transmitted to another place","send me your latest results|I'll mail you the paper when it's written","mail,send,post"
"pole",201374397,2,"verb.contact",35,"v","pole#1(pole%2:35:00::),punt#2(punt%2:35:00::)","propel with a pole","pole barges on the river|We went punting in Cambridge","pole,punt",1,21,"entail",201875504,"verb.motion",38,"v","push#1(push%2:38:00::),force#3(force%2:38:00::)","move with force","He pushed the table into a corner","push,force"
"crush",201104318,3,"verb.competition",33,"v","beat#1(beat%2:33:00::),beat out#1(beat_out%2:33:00::),vanquish#1(vanquish%2:33:00::),trounce#2(trounce%2:33:00::),crush#3(crush%2:33:00::),shell#6(shell%2:33:03::)","come out better in a competition, race, or conflict","Agassi beat Becker in the tennis championship|We beat the competition|Harvard defeated Yale in the last football game","beat,beat out,vanquish,trounce,crush,shell",3,21,"entail",201102550,"verb.competition",33,"v","win#1(win%2:33:00::)","be the winner in a contest or competition; be victorious","He won the Gold Medal in skating|Our home team won|Win the game","win"
"recognise",202197021,,"verb.perception",39,"v","tell apart#1(tell_apart%2:39:00::),discern#1(discern%2:39:00::),make out#1(make_out%2:39:00::),spot#2(spot%2:39:02::),distinguish#2(distinguish%2:39:00::),pick out#2(pick_out%2:39:00::),recognize#3(recognize%2:39:01::),recognise#3(recognise%2:39:01::)","detect with the senses","I can't make out the faces in this photograph|The fleeing convicts were picked out of the darkness by the watchful prison guards","tell apart,discern,make out,spot,distinguish,pick out,recognize,recognise",3,21,"entail",202110292,"verb.perception",39,"v","perceive#1(perceive%2:39:00::),comprehend#2(comprehend%2:39:00::)","to become aware of through the senses","I could perceive the ship coming over the horizon","perceive,comprehend"
