"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",100578378,"noun.act",4,"n","deeds#1(deeds%1:04:00::),works#3(works%1:04:00::)","performance of moral or religious acts","salvation by deeds|the reward for good works","deeds,works"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",113265466,"noun.possession",21,"n","assets#1(assets%1:21:00::)","anything of material value or usefulness that is owned by a person or company","","assets"
"trademark",106782323,1,"noun.communication",10,"n","trademark#2(trademark%1:10:00::)","a formally registered symbol identifying the manufacturer or distributor of a product","","trademark",2,96,"domain member usage",110444368,"noun.person",18,"n","Realtor#1(realtor%1:18:00::)","a real estate agent who is a member of the National Association of Realtors","","Realtor"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",102829373,"noun.artifact",6,"n","bib-and-tucker#1(bib-and-tucker%1:06:00::)","an attractive outfit","she wore her best bib-and-tucker","bib-and-tucker"
"blend",106223458,,"noun.communication",10,"n","portmanteau#1(portmanteau%1:10:00::),portmanteau word#1(portmanteau_word%1:10:00::),blend#2(blend%1:10:00::)","a new word formed by joining two others and combining their meanings","`smog' is a blend of `smoke' and `fog'|`brunch' is a well-known portmanteau|`motel' is a portmanteau word made by combining `motor' and `hotel'","portmanteau,portmanteau word,blend",2,96,"domain member usage",110725348,"noun.person",18,"n","workaholic#1(workaholic%1:18:00::)","person with a compulsive need to work","","workaholic"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",107389417,"noun.event",11,"n","burnup#1(burnup%1:11:00::)","a high-speed motorcycle race on a public road","","burnup"
"slang",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",2,96,"domain member usage",107389417,"noun.event",11,"n","burnup#1(burnup%1:11:00::)","a high-speed motorcycle race on a public road","","burnup"
"argot",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",110072507,"noun.person",18,"n","good egg#1(good_egg%1:18:00::)","(old-fashioned slang) a good person","","good egg"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",102896188,"noun.artifact",6,"n","briefs#1(briefs%1:06:00::)","(used in the plural) short tight-fitting underpants","","briefs"
"disparagement",106653352,1,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",301469392,"adj.all",0,"s","touchy-feely#1(touchy-feely%5:00:00:loving:00)","(often derogatory) openly expressing love and affection (especially through physical contact)","","touchy-feely"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",115169576,"noun.time",28,"n","blue moon#1(blue_moon%1:28:00::)","a long time","something that happens once in blue moon almost never happens","blue moon"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",104311612,"noun.artifact",6,"n","swimming trunks#1(swimming_trunks%1:06:00::),bathing trunks#1(bathing_trunks%1:06:00::)","swimsuit worn by men while swimming","","swimming trunks,bathing trunks"
"acronym",107021186,,"noun.communication",10,"n","initialism#1(initialism%1:10:01::),acronym#1(acronym%1:10:00::)","a word formed from the initial letters of the several words in the name and pronounced as one word","the word `scuba' is an acronym for s(elf)-c(ontained) u(nderwater) b(reathing) a(pparatus)|`NATO' is an initialism for North Atlantic Treaty Organization","initialism,acronym",1,96,"domain member usage",107920317,"noun.group",14,"n","DINK#1(dink%1:14:00::)","a couple who both have careers and no children (an acronym for dual income no kids)","","DINK"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",300683514,"adj.all",0,"s","busted#1(busted%5:00:00:damaged:00),broken#11(broken%5:00:00:damaged:00)","out of working order (`busted' is an informal substitute for `broken')","a broken washing machine|the coke machine is broken|the coke machine is busted","busted,broken"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",302522572,"adj.all",0,"s","knock-down-and-drag-out#1(knock-down-and-drag-out%5:00:00:violent:00),knockdown-dragout#1(knockdown-dragout%5:00:00:violent:00)","extremely violent","a knock-down-and-drag-out fight","knock-down-and-drag-out,knockdown-dragout"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",104372506,"noun.artifact",6,"n","tights#1(tights%1:06:00::),leotards#1(leotards%1:06:01::)","skintight knit hose covering the body from the waist to the feet worn by acrobats and dancers and as stockings by women and girls","","tights,leotards"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",302443761,"adj.all",0,"s","whacked#1(whacked%5:00:00:tired:00)","(British informal) exhausted or worn out","","whacked"
"vernacular",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",104685184,"noun.attribute",7,"n","cert#1(cert%1:07:00::)","an absolute certainty","it's a dead cert","cert"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",301395757,"adj.all",0,"s","bittie#1(bittie%5:00:00:small:00),bitty#1(bitty%5:00:00:small:00),itsy-bitsy#1(itsy-bitsy%5:00:00:small:00),itty-bitty#1(itty-bitty%5:00:00:small:00),teensy#1(teensy%5:00:00:small:00),weeny#1(weeny%5:00:00:small:00),teentsy#1(teentsy%5:00:00:small:00),teeny#1(teeny%5:00:00:small:00),teeny-weeny#1(teeny-weeny%5:00:00:small:00),wee#1(wee%5:00:00:small:00),weensy#1(weensy%5:00:00:small:00),teensy-weensy#1(teensy-weensy%5:00:00:small:00)","(used informally) very small","a wee tot","bittie,bitty,itsy-bitsy,itty-bitty,teensy,weeny,teentsy,teeny,teeny-weeny,wee,weensy,teensy-weensy"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",300295329,"adj.all",0,"s","bone-lazy#1(bone-lazy%5:00:00:idle:00),bone-idle#1(bone-idle%5:00:00:idle:00)","constitutionally lazy or idle","","bone-lazy,bone-idle"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",114297774,"noun.state",26,"n","hiccough#1(hiccough%1:26:00::),singultus#1(singultus%1:26:00::),hiccup#1(hiccup%1:26:00::)","(usually plural) the state of having reflex spasms of the diaphragm accompanied by a rapid closure of the glottis producing an audible sound; sometimes a symptom of indigestion","how do you cure the hiccups?","hiccough,singultus,hiccup"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106553163,"noun.communication",10,"n","skin flick#1(skin_flick%1:10:00::)","a pornographic movie","","skin flick"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103969851,"noun.artifact",6,"n","punch pliers#1(punch_pliers%1:06:00::)","punch consisting of pliers for perforating paper or leather","","punch pliers"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",109910566,"noun.person",18,"n","crazy#1(crazy%1:18:00::),looney#1(looney%1:18:00::),loony#1(loony%1:18:00::),nutcase#1(nutcase%1:18:00::),weirdo#2(weirdo%1:18:02::)","someone deranged and possibly dangerous","","crazy,looney,loony,nutcase,weirdo"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",300019543,"adj.all",0,"s","get-at-able#1(get-at-able%5:00:00:accessible:00),getatable#1(getatable%5:00:00:accessible:00),come-at-able#2(come-at-able%5:00:00:accessible:00)","capable of being reached or attained","a very getatable man|both oil and coal are there but not in getatable locations","get-at-able,getatable,come-at-able"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103655483,"noun.artifact",6,"n","long johns#1(long_johns%1:06:00::)","warm underwear with long legs","","long johns"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103723843,"noun.artifact",6,"n","military quarters#1(military_quarters%1:06:00::)","living quarters for personnel on a military post","","military quarters"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",103999980,"noun.artifact",6,"n","rariora#1(rariora%1:06:00::)","(plural) rare collector's items","","rariora"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100847635,"noun.act",4,"n","piece of ass#1(piece_of_ass%1:04:00::),screwing#1(screwing%1:04:00::),shtup#1(shtup%1:04:00::),fuck#1(fuck%1:04:00::),fucking#1(fucking%1:04:00::),nookie#1(nookie%1:04:00::),nooky#1(nooky%1:04:00::),roll in the hay#1(roll_in_the_hay%1:04:00::),piece of tail#1(piece_of_tail%1:04:00::),shag#4(shag%1:04:01::),ass#4(ass%1:04:00::),screw#5(screw%1:04:00::)","slang for sexual intercourse","","piece of ass,screwing,shtup,fuck,fucking,nookie,nooky,roll in the hay,piece of tail,shag,ass,screw"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",100847635,"noun.act",4,"n","piece of ass#1(piece_of_ass%1:04:00::),screwing#1(screwing%1:04:00::),shtup#1(shtup%1:04:00::),fuck#1(fuck%1:04:00::),fucking#1(fucking%1:04:00::),nookie#1(nookie%1:04:00::),nooky#1(nooky%1:04:00::),roll in the hay#1(roll_in_the_hay%1:04:00::),piece of tail#1(piece_of_tail%1:04:00::),shag#4(shag%1:04:01::),ass#4(ass%1:04:00::),screw#5(screw%1:04:00::)","slang for sexual intercourse","","piece of ass,screwing,shtup,fuck,fucking,nookie,nooky,roll in the hay,piece of tail,shag,ass,screw"
"plural form",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",104107116,"noun.artifact",6,"n","secateurs#1(secateurs%1:06:00::)","small pruning shears with a spring that holds the handles open and a single blade that closes against a flat surface","","secateurs"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",109818152,"noun.person",18,"n","butch#1(butch%1:18:00::),dike#1(dike%1:18:00::),dyke#1(dyke%1:18:00::)","(slang) offensive term for a lesbian who is noticeably masculine","","butch,dike,dyke"
"depreciation",106653352,,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",3,96,"domain member usage",109818152,"noun.person",18,"n","butch#1(butch%1:18:00::),dike#1(dike%1:18:00::),dyke#1(dyke%1:18:00::)","(slang) offensive term for a lesbian who is noticeably masculine","","butch,dike,dyke"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",105142218,"noun.attribute",7,"n","voluptuousness#1(voluptuousness%1:07:02::),hot stuff#1(hot_stuff%1:07:00::)","the quality of being attractive and exciting (especially sexually exciting)","he thought she was really hot stuff","voluptuousness,hot stuff"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",300904925,"adj.all",0,"s","no-frills#1(no-frills%5:00:00:essential:00)","characterized by the absence of inessential features","he got a no-frills introduction to the job","no-frills"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",301131736,"adj.all",0,"s","crappy#1(crappy%5:00:00:bad:00),icky#1(icky%5:00:00:bad:00),lousy#1(lousy%5:00:00:bad:00),shitty#1(shitty%5:00:00:bad:00),rotten#1(rotten%5:00:03:bad:00),stinking#1(stinking%5:00:00:bad:00),stinky#2(stinky%5:00:00:bad:00)","very bad","a lousy play|it's a stinking world","crappy,icky,lousy,shitty,rotten,stinking,stinky"
"ethnic slur",106654949,,"noun.communication",10,"n","ethnic slur#1(ethnic_slur%1:10:00::)","a slur on someone's race or language","","ethnic slur",1,96,"domain member usage",110365791,"noun.person",18,"n","picaninny#1(picaninny%1:18:00::),pickaninny#1(pickaninny%1:18:00::),piccaninny#1(piccaninny%1:18:00::)","(ethnic slur) offensive term for a Black child","","picaninny,pickaninny,piccaninny"
"depreciation",106653352,,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",3,96,"domain member usage",110365791,"noun.person",18,"n","picaninny#1(picaninny%1:18:00::),pickaninny#1(pickaninny%1:18:00::),piccaninny#1(piccaninny%1:18:00::)","(ethnic slur) offensive term for a Black child","","picaninny,pickaninny,piccaninny"
"vernacular",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106545505,"noun.communication",10,"n","hooey#1(hooey%1:10:00::),stuff and nonsense#1(stuff_and_nonsense%1:10:00::),poppycock#1(poppycock%1:10:00::),stuff#4(stuff%1:10:00::)","senseless talk","don't give me that stuff","hooey,stuff and nonsense,poppycock,stuff"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",106545505,"noun.communication",10,"n","hooey#1(hooey%1:10:00::),stuff and nonsense#1(stuff_and_nonsense%1:10:00::),poppycock#1(poppycock%1:10:00::),stuff#4(stuff%1:10:00::)","senseless talk","don't give me that stuff","hooey,stuff and nonsense,poppycock,stuff"
"dirty word",107053904,,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth",1,96,"domain member usage",106546972,"noun.communication",10,"n","dogshit#1(dogshit%1:10:00::),horseshit#1(horseshit%1:10:00::),Irish bull#1(irish_bull%1:10:00::),bullshit#1(bullshit%1:10:00::),crap#2(crap%1:10:00::),shit#2(shit%1:10:00::),bull#3(bull%1:10:00::)","obscene words for unacceptable behavior","I put up with a lot of bullshit from that jerk|what he said was mostly bull","dogshit,horseshit,Irish bull,bullshit,crap,shit,bull"
"vulgarism",107053904,,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth",1,96,"domain member usage",106546972,"noun.communication",10,"n","dogshit#1(dogshit%1:10:00::),horseshit#1(horseshit%1:10:00::),Irish bull#1(irish_bull%1:10:00::),bullshit#1(bullshit%1:10:00::),crap#2(crap%1:10:00::),shit#2(shit%1:10:00::),bull#3(bull%1:10:00::)","obscene words for unacceptable behavior","I put up with a lot of bullshit from that jerk|what he said was mostly bull","dogshit,horseshit,Irish bull,bullshit,crap,shit,bull"
"archaicism",107002343,,"noun.communication",10,"n","archaism#1(archaism%1:10:00::),archaicism#1(archaicism%1:10:00::)","the use of an archaic expression","","archaism,archaicism",1,96,"domain member usage",114877470,"noun.substance",27,"n","menstruum#1(menstruum%1:27:00::)","(archaic) a solvent","","menstruum"
"disparagement",106653352,1,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",109657065,"noun.person",18,"n","greaser#1(greaser%1:18:00::),wetback#1(wetback%1:18:00::),taco#1(taco%1:18:00::)","(ethnic slur) offensive term for a person of Mexican descent","","greaser,wetback,taco"
"smut",107053904,,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth",4,96,"domain member usage",113469892,"noun.process",22,"n","peeing#1(peeing%1:22:00::),pissing#1(pissing%1:22:00::),piss#2(piss%1:22:00::),pee#2(pee%1:22:00::)","informal terms for urination","he took a pee","peeing,pissing,piss,pee"
"dirty word",107053904,,"noun.communication",10,"n","vulgarism#1(vulgarism%1:10:00::),dirty word#1(dirty_word%1:10:00::),obscenity#2(obscenity%1:10:00::),smut#4(smut%1:10:00::),filth#4(filth%1:10:00::)","an offensive or indecent word or phrase","","vulgarism,dirty word,obscenity,smut,filth",1,96,"domain member usage",113469892,"noun.process",22,"n","peeing#1(peeing%1:22:00::),pissing#1(pissing%1:22:00::),piss#2(piss%1:22:00::),pee#2(pee%1:22:00::)","informal terms for urination","he took a pee","peeing,pissing,piss,pee"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",300022474,"adj.all",0,"s","dead-on#1(dead-on%5:00:00:accurate:00)","accurate and to the point","a dead-on feel for characterization|She avoids big scenes...preferring to rely on small gestures and dead-on dialogue","dead-on"
"plural",106230167,,"noun.communication",10,"n","plural form#1(plural_form%1:10:00::),plural#1(plural%1:10:00::)","the form of a word that is used to denote more than one","","plural form,plural",1,96,"domain member usage",102826567,"noun.artifact",6,"n","Jamaica shorts#1(jamaica_shorts%1:06:00::),Bermuda shorts#1(bermuda_shorts%1:06:00::)","(used in the plural) short pants that end at the knee","","Jamaica shorts,Bermuda shorts"
"colloquialism",107004049,,"noun.communication",10,"n","colloquialism#1(colloquialism%1:10:00::)","a colloquial expression; characteristic of spoken or written communication that seeks to imitate informal speech","","colloquialism",1,96,"domain member usage",103413474,"noun.artifact",6,"n","ghetto blaster#1(ghetto_blaster%1:06:00::),boom box#1(boom_box%1:06:00::)","a portable stereo","","ghetto blaster,boom box"
"jargon",107086837,1,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",110491389,"noun.person",18,"n","schlockmeister#1(schlockmeister%1:18:00::),shlockmeister#1(shlockmeister%1:18:00::)","(slang) a merchant who deals in shoddy or inferior merchandise","","schlockmeister,shlockmeister"
"slang",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",2,96,"domain member usage",110491389,"noun.person",18,"n","schlockmeister#1(schlockmeister%1:18:00::),shlockmeister#1(shlockmeister%1:18:00::)","(slang) a merchant who deals in shoddy or inferior merchandise","","schlockmeister,shlockmeister"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",110087420,"noun.person",18,"n","guvnor#1(guvnor%1:18:00::)","(British slang) boss","","guvnor"
"lingo",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",1,96,"domain member usage",301592223,"adj.all",0,"s","grotty#1(grotty%5:00:00:nasty:00)","very unpleasant or offensive","a grotty little play","grotty"
"cant",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",3,96,"domain member usage",301592223,"adj.all",0,"s","grotty#1(grotty%5:00:00:nasty:00)","very unpleasant or offensive","a grotty little play","grotty"
"slang",107086837,,"noun.communication",10,"n","argot#1(argot%1:10:00::),lingo#1(lingo%1:10:00::),patois#1(patois%1:10:01::),jargon#1(jargon%1:10:00::),vernacular#1(vernacular%1:10:01::),slang#2(slang%1:10:00::),cant#3(cant%1:10:00::)","a characteristic language of a particular group (as among thieves)","they don't speak our lingo","argot,lingo,patois,jargon,vernacular,slang,cant",2,96,"domain member usage",301592223,"adj.all",0,"s","grotty#1(grotty%5:00:00:nasty:00)","very unpleasant or offensive","a grotty little play","grotty"
"superlative",106629858,1,"noun.communication",10,"n","superlative#1(superlative%1:10:00::)","an exaggerated expression (usually of praise)","the critics lavished superlatives on it","superlative",1,96,"domain member usage",400409913,"adv.all",2,"r","closest#1(closest%4:02:00::),nighest#1(nighest%4:02:00::),nearest#1(nearest%4:02:00::)","(superlative of `near' or `close') within the shortest distance","that was the time he came nearest to death","closest,nighest,nearest"
"derogation",106653352,,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",109649670,"noun.person",18,"n","Mick#1(mick%1:18:00::),Paddy#1(paddy%1:18:00::),Mickey#1(mickey%1:18:00::)","(ethnic slur) offensive term for a person of Irish descent","","Mick,Paddy,Mickey"
"disparagement",106653352,1,"noun.communication",10,"n","derogation#1(derogation%1:10:00::),disparagement#1(disparagement%1:10:00::),depreciation#3(depreciation%1:10:00::)","a communication that belittles somebody or something","","derogation,disparagement,depreciation",1,96,"domain member usage",109649670,"noun.person",18,"n","Mick#1(mick%1:18:00::),Paddy#1(paddy%1:18:00::),Mickey#1(mickey%1:18:00::)","(ethnic slur) offensive term for a person of Irish descent","","Mick,Paddy,Mickey"
